0,7500,7500,7500
1,16470.7480517995,16470.7480517995,16470.7480517995
2,32959.9783240785,32959.9783240785,32959.9783240785
3,59097.4497278367,59097.4497278367,59097.4497278367
4,93107.4324734149,93107.4324734149,93107.4324734149
5,126904.425162497,126904.425162497,126904.425162497
6,149027.954117824,149027.954117824,149027.954117824
7,152150.614632268,152150.614632268,152150.614632268
8,137230.060129054,137230.060129054,137230.060129054
9,111032.640438912,111032.640438912,111032.640438912
10,81455.6705844626,81455.6705844626,81455.6705844626
