0,22500,22500,22500
1,38395.55347529,38395.55347529,38395.55347529
2,64112.3238096436,64112.3238096436,64112.3238096436
3,103901.481148964,103901.481148964,103901.481148964
4,161800.124210154,161800.124210154,161800.124210154
5,239901.932150183,239901.932150183,239901.932150183
6,336998.114855727,336998.114855727,336998.114855727
7,448664.782687435,448664.782687435,448664.782687435
8,568136.537036578,568136.537036578,568136.537036578
9,686862.403388512,686862.403388512,686862.403388512
10,795364.943894624,795364.943894624,795364.943894624
