0,7500,7500,7500
1,12790.1589066145,12790.1589066145,12790.1589066145
2,21260.7209575074,21260.7209575074,21260.7209575074
3,34074.7653286339,34074.7653286339,34074.7653286339
4,52107.9583717153,52107.9583717153,52107.9583717153
5,75743.2011355603,75743.2011355603,75743.2011355603
6,105308.326435639,105308.326435639,105308.326435639
7,141806.317000593,141806.317000593,141806.317000593
8,187164.960581563,187164.960581563,187164.960581563
9,243869.51073387,243869.51073387,243869.51073387
10,314178.097415889,314178.097415889,314178.097415889
