0,15000,15000,15000
1,27741.8895503255,27741.8895503255,27741.8895503255
2,50209.9032137511,50209.9032137511,50209.9032137511
3,87421.2424035405,87421.2424035405,87421.2424035405
4,142823.399717472,142823.399717472,142823.399717472
5,213022.893545359,213022.893545359,213022.893545359
6,285304.129516671,285304.129516671,285304.129516671
7,345082.481120365,345082.481120365,345082.481120365
8,386030.552410297,386030.552410297,386030.552410297
9,410548.611939566,410548.611939566,410548.611939566
10,424051.621621355,424051.621621355,424051.621621355
