0,22500,22500,22500
1,25237.8654590401,25237.8654590401,25237.8654590401
2,43377.0031831575,43377.0031831575,43377.0031831575
3,73830.381751839,73830.381751839,73830.381751839
4,123651.275051318,123651.275051318,123651.275051318
5,201803.463335315,201803.463335315,201803.463335315
6,316667.111157129,316667.111157129,316667.111157129
7,470291.493679411,470291.493679411,470291.493679411
8,651743.165268467,651743.165268467,651743.165268467
9,837102.283266174,837102.283266174,837102.283266174
10,1000384.45761407,1000384.45761407,1000384.45761407
