0,15000,15000,15000
1,32916.7351658627,32916.7351658627,32916.7351658627
2,65567.6957693517,65567.6957693517,65567.6957693517
3,116189.088822423,116189.088822423,116189.088822423
4,179179.330887136,179179.330887136,179179.330887136
5,237001.985893706,237001.985893706,237001.985893706
6,269043.623807813,269043.623807813,269043.623807813
7,265575.990120489,265575.990120489,265575.990120489
8,231349.909626843,231349.909626843,231349.909626843
9,179243.385868483,179243.385868483,179243.385868483
10,123377.391391553,123377.391391553,123377.391391553
