0,15000,15000,15000
1,25408.6561326626,25408.6561326626,25408.6561326626
2,41772.0079701902,41772.0079701902,41772.0079701902
3,65779.7643579187,65779.7643579187,65779.7643579187
4,97902.4566054132,97902.4566054132,97902.4566054132
5,136783.940602922,136783.940602922,136783.940602922
6,180227.320284897,180227.320284897,180227.320284897
7,226952.102660489,226952.102660489,226952.102660489
8,277128.826377974,277128.826377974,277128.826377974
9,331500.94372308,331500.94372308,331500.94372308
10,390198.279195313,390198.279195313,390198.279195313
