0,15000,15000,15000
1,32917.2646359377,32917.2646359377,32917.2646359377
2,65570.4446658366,65570.4446658366,65570.4446658366
3,116198.444498881,116198.444498881,116198.444498881
4,179203.049599979,179203.049599979,179203.049599979
5,237048.219731732,237048.219731732,237048.219731732
6,269115.202716099,269115.202716099,269115.202716099
7,265668.314198257,265668.314198257,265668.314198257
8,231454.288706164,231454.288706164,231454.288706164
9,179350.36814488,179350.36814488,179350.36814488
10,123477.534753962,123477.534753962,123477.534753962
