0,22500,22500,22500
1,40510.0061507701,40510.0061507701,40510.0061507701
2,82527.0850684431,82527.0850684431,82527.0850684431
3,151042.375311472,151042.375311472,151042.375311472
4,243390.873135428,243390.873135428,243390.873135428
5,341133.338477023,341133.338477023,341133.338477023
6,418334.057943405,418334.057943405,418334.057943405
7,459243.252906235,459243.252906235,459243.252906235
8,464364.886666796,464364.886666796,464364.886666796
9,443043.970488079,443043.970488079,443043.970488079
10,405400.753209198,405400.753209198,405400.753209198
