0,22500,22500,22500
1,32781.4237471669,32781.4237471669,32781.4237471669
2,64966.3454330268,64966.3454330268,64966.3454330268
3,118123.588297782,118123.588297782,118123.588297782
4,193695.26992815,193695.26992815,193695.26992815
5,282343.453550864,282343.453550864,282343.453550864
6,364765.504105311,364765.504105311,364765.504105311
7,422806.209809091,422806.209809091,422806.209809091
8,449562.355375292,449562.355375292,449562.355375292
9,448719.097495034,448719.097495034,448719.097495034
10,428163.115156137,428163.115156137,428163.115156137
