0,15000,15000,15000
1,14881.9268704504,14881.9268704504,14881.9268704504
2,34362.8343532684,34362.8343532684,34362.8343532684
3,77545.7907720282,77545.7907720282,77545.7907720282
4,166624.174006328,166624.174006328,166624.174006328
5,325869.086706383,325869.086706383,325869.086706383
6,549128.474107619,549128.474107619,549128.474107619
7,775012.010432321,775012.010432321,775012.010432321
8,939398.433301772,939398.433301772,939398.433301772
9,1032570.36564603,1032570.36564603,1032570.36564603
10,1078058.36270508,1078058.36270508,1078058.36270508
