0,7500,7500,7500
1,-1.23812303322004e-12,-1.23812303322004e-12,-1.23812303322004e-12
2,-6.95293287481073e-12,-6.95293287481073e-12,-6.95293287481073e-12
3,1.46597931223267e-11,1.46597931223267e-11,1.46597931223267e-11
4,-1.0625441045168e-13,-1.0625441045168e-13,-1.0625441045168e-13
5,1.7664466091451e-12,1.7664466091451e-12,1.7664466091451e-12
6,-8.47333620150715e-12,-8.47333620150715e-12,-8.47333620150715e-12
7,4.90921381461736e-12,4.90921381461736e-12,4.90921381461736e-12
8,3.40689041132716e-13,3.40689041132716e-13,3.40689041132716e-13
9,-1.28778861188339e-11,-1.28778861188339e-11,-1.28778861188339e-11
10,6.5211017072837e-14,6.5211017072837e-14,6.5211017072837e-14
