0,15000,15000,15000
1,25695.2152224921,25695.2152224921,25695.2152224921
2,43290.6921300525,43290.6921300525,43290.6921300525
3,70689.697135531,70689.697135531,70689.697135531
4,109479.936601005,109479.936601005,109479.936601005
5,157389.911417082,157389.911417082,157389.911417082
6,208624.335562657,208624.335562657,208624.335562657
7,258559.270810452,258559.270810452,258559.270810452
8,306570.39846557,306570.39846557,306570.39846557
9,354409.812112861,354409.812112861,354409.812112861
10,404065.83553956,404065.83553956,404065.83553956
