0,15000,15000,15000
1,33973.9369888519,33973.9369888519,33973.9369888519
2,74212.3844682743,74212.3844682743,74212.3844682743
3,151527.765813736,151527.765813736,151527.765813736
4,276576.0814571,276576.0814571,276576.0814571
5,433209.755093614,433209.755093614,433209.755093614
6,578100.26216331,578100.26216331,578100.26216331
7,679528.394082407,679528.394082407,679528.394082407
8,737609.429570924,737609.429570924,737609.429570924
9,767129.626405266,767129.626405266,767129.626405266
10,781228.756921068,781228.756921068,781228.756921068
