0,7500,7500,7500
1,13014.2270537228,13014.2270537228,13014.2270537228
2,22060.4329680315,22060.4329680315,22060.4329680315
3,36164.8623109119,36164.8623109119,36164.8623109119
4,56603.3447805051,56603.3447805051,56603.3447805051
5,83557.5824442369,83557.5824442369,83557.5824442369
6,115689.324007471,115689.324007471,115689.324007471
7,150936.817471661,150936.817471661,150936.817471661
8,187910.528190828,187910.528190828,187910.528190828
9,226482.627458716,226482.627458716,226482.627458716
10,267401.145643213,267401.145643213,267401.145643213
