0,15000,15000,15000
1,1819.93723493641,1819.93723493641,1819.93723493641
2,4268.64965896438,4268.64965896438,4268.64965896438
3,9982.54862515811,9982.54862515811,9982.54862515811
4,23185.1206512498,23185.1206512498,23185.1206512498
5,53010.8031763192,53010.8031763192,53010.8031763192
6,117088.402294493,117088.402294493,117088.402294493
7,241031.059849634,241031.059849634,241031.059849634
8,438487.776070418,438487.776070418,438487.776070418
9,673047.053607252,673047.053607252,673047.053607252
10,871331.802687563,871331.802687563,871331.802687563
