0,22500,22500,22500
1,24964.6014004584,24964.6014004584,24964.6014004584
2,42144.2346731593,42144.2346731593,42144.2346731593
3,69992.7754181199,69992.7754181199,69992.7754181199
4,113743.826504869,113743.826504869,113743.826504869
5,179472.591534788,179472.591534788,179472.591534788
6,272190.984028483,272190.984028483,272190.984028483
7,392304.709788652,392304.709788652,392304.709788652
8,532026.994463563,532026.994463563,532026.994463563
9,675518.513041073,675518.513041073,675518.513041073
10,804807.322858422,804807.322858422,804807.322858422
