0,7500,7500,7500
1,12842.5964877377,12842.5964877377,12842.5964877377
2,21573.1967085148,21573.1967085148,21573.1967085148
3,34919.3536829406,34919.3536829406,34919.3536829406
4,53114.6931272959,53114.6931272959,53114.6931272959
5,74387.1490499152,74387.1490499152,74387.1490499152
6,96024.8795530495,96024.8795530495,96024.8795530495
7,116746.314159142,116746.314159142,116746.314159142
8,137035.315779069,137035.315779069,137035.315779069
9,157975.490067654,157975.490067654,157975.490067654
10,180528.659230164,180528.659230164,180528.659230164
