0,22500,22500,22500
1,39210.7469757738,39210.7469757738,39210.7469757738
2,67419.2574886796,67419.2574886796,67419.2574886796
3,113269.825940659,113269.825940659,113269.825940659
4,183277.23154589,183277.23154589,183277.23154589
5,280472.080377567,280472.080377567,280472.080377567
6,399326.022217942,399326.022217942,399326.022217942
7,525499.746655088,525499.746655088,525499.746655088
8,643747.958062585,643747.958062585,643747.958062585
9,745993.853701108,745993.853701108,745993.853701108
10,831786.752074375,831786.752074375,831786.752074375
