0,15000,15000,15000
1,25695.2143017189,25695.2143017189,25695.2143017189
2,43290.6878146641,43290.6878146641,43290.6878146641
3,70689.6842899314,70689.6842899314,70689.6842899314
4,109479.914868268,109479.914868268,109479.914868268
5,157389.920560013,157389.920560013,157389.920560013
6,208624.507213937,208624.507213937,208624.507213937
7,258559.834458759,258559.834458759,258559.834458759
8,306571.643479188,306571.643479188,306571.643479188
9,354412.070000985,354412.070000985,354412.070000985
10,404069.487802059,404069.487802059,404069.487802059
