0,7500,7500,7500
1,12698.6497909999,12698.6497909999,12698.6497909999
2,20995.4666504651,20995.4666504651,20995.4666504651
3,33546.7931959159,33546.7931959159,33546.7931959159
4,51249.8446746386,51249.8446746386,51249.8446746386
5,74432.0732228507,74432.0732228507,74432.0732228507
6,103108.669011969,103108.669011969,103108.669011969
7,137692.039169185,137692.039169185,137692.039169185
8,179412.967835628,179412.967835628,179412.967835628
9,230146.285723199,230146.285723199,230146.285723199
10,291866.120000624,291866.120000624,291866.120000624
