0,15000,15000,15000
1,25588.9283657424,25588.9283657424,25588.9283657424
2,42632.5297026123,42632.5297026123,42632.5297026123
3,68707.4329180983,68707.4329180983,68707.4329180983
4,106008.363085738,106008.363085738,106008.363085738
5,155565.837964864,155565.837964864,155565.837964864
6,217353.475746382,217353.475746382,217353.475746382
7,291223.873582203,291223.873582203,291223.873582203
8,377230.97761234,377230.97761234,377230.97761234
9,474549.422160382,474549.422160382,474549.422160382
10,579788.646623247,579788.646623247,579788.646623247
