0,22500,22500,22500
1,38294.753502173,38294.753502173,38294.753502173
2,63680.6461168081,63680.6461168081,63680.6461168081
3,102555.391725035,102555.391725035,102555.391725035
4,158228.786816349,158228.786816349,158228.786816349
5,231517.631828126,231517.631828126,231517.631828126
6,319369.5924965,319369.5924965,319369.5924965
7,415384.840600442,415384.840600442,415384.840600442
8,511720.850683645,511720.850683645,511720.850683645
9,600897.265550419,600897.265550419,600897.265550419
10,677016.511771391,677016.511771391,677016.511771391
