0,15000,15000,15000
1,31494.0765564818,31494.0765564818,31494.0765564818
2,60962.1052907465,60962.1052907465,60962.1052907465
3,106921.515667992,106921.515667992,106921.515667992
4,166583.756736484,166583.756736484,166583.756736484
5,227090.734148901,227090.734148901,227090.734148901
6,270150.860996498,270150.860996498,270150.860996498
7,283411.015929904,283411.015929904,283411.015929904
8,266488.528551089,266488.528551089,266488.528551089
9,227594.040638029,227594.040638029,227594.040638029
10,177711.099029241,177711.099029241,177711.099029241
