0,15000,15000,15000
1,25562.7026796409,25562.7026796409,25562.7026796409
2,42535.3798302559,42535.3798302559,42535.3798302559
3,68452.7797263404,68452.7797263404,68452.7797263404
4,105432.651514261,105432.651514261,105432.651514261
5,154287.572062153,154287.572062153,154287.572062153
6,214374.005825631,214374.005825631,214374.005825631
7,284229.645040215,284229.645040215,284229.645040215
8,361890.279416921,361890.279416921,361890.279416921
9,444405.794821929,444405.794821929,444405.794821929
10,527306.723595274,527306.723595274,527306.723595274
