0,7500,7500,7500
1,12842.5972058551,12842.5972058551,12842.5972058551
2,21573.2003420597,21573.2003420597,21573.2003420597
3,34919.3664853019,34919.3664853019,34919.3664853019
4,53114.7275569939,53114.7275569939,53114.7275569939
5,74387.2192352937,74387.2192352937,74387.2192352937
6,96024.9904845307,96024.9904845307,96024.9904845307
7,116746.45678401,116746.45678401,116746.45678401
8,137035.468061339,137035.468061339,137035.468061339
9,157975.615621594,157975.615621594,157975.615621594
10,180528.702707136,180528.702707136,180528.702707136
