0,15000,15000,15000
1,34000.6592138107,34000.6592138107,34000.6592138107
2,74429.6695822694,74429.6695822694,74429.6695822694
3,152657.324789245,152657.324789245,152657.324789245
4,280570.12480661,280570.12480661,280570.12480661
5,442043.455751013,442043.455751013,442043.455751013
6,588613.604700445,588613.604700445,588613.604700445
7,681159.529687947,681159.529687947,681159.529687947
8,717431.052291352,717431.052291352,717431.052291352
9,714435.764686747,714435.764686747,714435.764686747
10,688189.697801916,688189.697801916,688189.697801916
