0,15000,15000,15000
1,1.51672535359484e-13,1.51672535359484e-13,1.51672535359484e-13
2,1.55053563212426e-12,1.55053563212426e-12,1.55053563212426e-12
3,-1.12019778281251e-11,-1.12019778281251e-11,-1.12019778281251e-11
4,1.64211306692413e-12,1.64211306692413e-12,1.64211306692413e-12
5,-1.34021357606004e-12,-1.34021357606004e-12,-1.34021357606004e-12
6,-1.53681962664232e-12,-1.53681962664232e-12,-1.53681962664232e-12
7,-8.93810943584923e-12,-8.93810943584923e-12,-8.93810943584923e-12
8,1.00745307321814e-11,1.00745307321814e-11,1.00745307321814e-11
9,4.10169874388454e-12,4.10169874388454e-12,4.10169874388454e-12
10,-1.25713689655731e-13,-1.25713689655731e-13,-1.25713689655731e-13
