0,22500,22500,22500
1,50964.3160293994,50964.3160293994,50964.3160293994
2,110868.991059822,110868.991059822,110868.991059822
3,223185.181389757,223185.181389757,223185.181389757
4,394920.419861882,394920.419861882,394920.419861882
5,589743.395456636,589743.395456636,589743.395456636
6,745879.616513239,745879.616513239,745879.616513239
7,834882.644363844,834882.644363844,834882.644363844
8,868723.317371536,868723.317371536,868723.317371536
9,868875.077217596,868875.077217596,868875.077217596
10,850346.682669421,850346.682669421,850346.682669421
