0,22500,22500,22500
1,45405.2449310306,45405.2449310306,45405.2449310306
2,89271.5405808711,89271.5405808711,89271.5405808711
3,167404.849485757,167404.849485757,167404.849485757
4,290349.196328956,290349.196328956,290349.196328956
5,450886.406523585,450886.406523585,450886.406523585
6,616590.783431808,616590.783431808,616590.783431808
7,751100.84737468,751100.84737468,751100.84737468
8,840649.621107424,840649.621107424,840649.621107424
9,892690.31737936,892690.31737936,892690.31737936
10,920579.201521089,920579.201521089,920579.201521089
