0,22500,22500,22500
1,35507.0962399781,35507.0962399781,35507.0962399781
2,80021.911643839,80021.911643839,80021.911643839
3,171474.596603032,171474.596603032,171474.596603032
4,333722.134259924,333722.134259924,333722.134259924
5,558550.607069674,558550.607069674,558550.607069674
6,782941.259154656,782941.259154656,782941.259154656
7,944330.32219585,944330.32219585,944330.32219585
8,1035098.960232,1035098.960232,1035098.960232
9,1079228.77774434,1079228.77774434,1079228.77774434
10,1099164.38471422,1099164.38471422,1099164.38471422
