0,22500,22500,22500
1,38136.0675566821,38136.0675566821,38136.0675566821
2,63348.1224434915,63348.1224434915,63348.1224434915
3,102311.069536063,102311.069536063,102311.069536063
4,159046.062870337,159046.062870337,159046.062870337
5,235597.6045772,235597.6045772,235597.6045772
6,330388.398160047,330388.398160047,330388.398160047
7,438291.34025089,438291.34025089,438291.34025089
8,552307.248197461,552307.248197461,552307.248197461
9,665102.360941533,665102.360941533,665102.360941533
10,769695.19320029,769695.19320029,769695.19320029
