0,22500,22500,22500
1,50886.1419193012,50886.1419193012,50886.1419193012
2,110319.628101149,110319.628101149,110319.628101149
3,220630.545884264,220630.545884264,220630.545884264
4,386769.627785614,386769.627785614,386769.627785614
5,572888.617295729,572888.617295729,572888.617295729
6,723778.657785318,723778.657785318,723778.657785318
7,817334.764141848,817334.764141848,817334.764141848
8,866078.131209278,866078.131209278,866078.131209278
9,889189.312355818,889189.312355818,889189.312355818
10,899657.633378568,899657.633378568,899657.633378568
