0,15000,15000,15000
1,25679.0875424641,25679.0875424641,25679.0875424641
2,43199.646446076,43199.646446076,43199.646446076
3,70301.9263751138,70301.9263751138,70301.9263751138
4,108086.646205285,108086.646205285,108086.646205285
5,153254.345250351,153254.345250351,153254.345250351
6,198757.342273839,198757.342273839,198757.342273839
7,239350.342800267,239350.342800267,239350.342800267
8,274561.773529431,274561.773529431,274561.773529431
9,306462.029431237,306462.029431237,306462.029431237
10,337173.589509948,337173.589509948,337173.589509948
