time,S,R,T,dose_u1
16.8,32360.1424213715,359335.174477895,391695.316899267,0
17,32983.3729305785,366702.736916138,399686.109846716,1.5
17.2,26121.5523528212,373625.856664933,399747.409017754,1.5
17.4,20581.6810333462,380589.036611441,401170.717644788,1.5
17.6,16160.5261937429,387472.114183175,403632.640376918,1.5
17.8,12647.6300829883,394172.19922682,406819.829309808,1.5
18,9860.31069310001,400607.119148362,410467.429841462,0
18.2,10001.5070554453,406714.285085289,416715.792140734,0
18.4,10130.0045897019,412276.64752524,422406.652114942,0
18.6,10247.1320318458,417350.328453122,427597.460484968,0
18.8,10352.5459312453,421919.746764136,432272.292695382,0
19,10447.068184404,426019.581025426,436466.64920983,1.5
19.2,7955.21815084929,429592.639293847,437547.857444696,1.5
19.4,6023.8866399156,433038.45133858,439062.337978496,1.5
19.6,4546.7523988362,436310.649350815,440857.401749651,1.5
19.8,3422.34189897308,439378.843744355,442801.185643328,1.5
20,2566.95983168777,442225.73160797,444792.691439658,0
20.2,2582.19913396922,445019.722586887,447601.921720856,0
20.4,2595.86128891645,447525.388611973,450121.249900889,0
20.6,2608.15233943425,449780.234021828,452388.386361262,0
20.8,2619.06880397861,451783.470254184,454402.539058163,0
21,2628.73908132185,453558.473280323,456187.212361644,1.5
21.2,1933.40141493393,454887.134942685,456820.536357619,1.5
21.4,1413.81526149485,456132.597146648,457546.412408143,1.5
21.6,1031.01484310655,457284.573395643,458315.588238749,1.5
21.8,750.209169767209,458339.155049045,459089.364218812,1.5
22,544.11708853597,459296.75351794,459840.870606476,0
22.2,545.379475330317,460430.62119159,460976.000666921,0
22.4,546.503937344896,461440.736526458,461987.240463803,0
22.6,547.509906321128,462344.508878516,462892.018784837,0
22.8,548.398387385839,463142.816447432,463691.214834818,0
23,549.181603173739,463846.611197289,464395.792800463,1.5
23.2,391.267334072789,464158.809957613,464550.077291686,1.5
23.4,277.107833461022,464447.548689996,464724.656523457,1.5
23.6,195.79933284514,464710.744886206,464906.544219051,1.5
23.8,138.108745813561,464947.993317162,465086.102062976,1.5
24,97.1115393750431,465159.967788454,465257.079327829,0
24.2,97.2112586872336,465668.192844699,465765.404103387,0
24.4,97.2998787222361,466119.875693895,466217.175572617,0
24.6,97.379002539977,466523.177601417,466620.556603957,0
24.8,97.4487470356057,466878.689397928,466976.138144963,0
25,97.5101192956771,467191.538536525,467289.048655821,0
