time,S,R,T,dose_u1
0,30000,10000,40000,0
0.2,33539.500306192,11260.8757983207,44800.3761045127,0
0.4,37413.950364978,12650.1416812498,50064.0920462278,0
0.6,41667.4665551624,14185.7649162271,55853.2314713895,0
0.8,46331.4754156563,15881.1345324591,62212.6099481154,0
1,51428.2681391586,17746.273214717,69174.5413538756,0.25
1.2,56785.3072673225,19814.1492936146,76599.4565609371,0.25
1.4,62490.0950278808,22057.818847137,84547.9138750178,0.25
1.6,68553.9059835513,24492.2935181472,93046.1995016985,0.25
1.8,74977.2203915869,27129.4991929103,102106.719584497,0.25
2,81741.7329057844,29973.4823106175,111715.215216402,0.5
2.2,88281.1747510322,33059.6064296696,121340.781180702,0.5
2.4,94953.043982904,36345.5898335652,131298.633816469,0.5
2.6,101710.948360394,39830.7176202261,141541.66598062,0.5
2.8,108507.373555403,43524.7689151125,152032.142470516,0.5
3,115283.566240594,47423.3049448767,162706.871185471,0.5
3.2,121954.225827612,51552.2968052232,173506.522632835,0.5
3.4,128474.073918984,55859.2469397873,184333.320858771,0.5
3.6,134796.458390607,60324.23161928,195120.690009887,0.5
3.8,140845.056618371,64951.9731176838,205797.029736055,0.5
4,146560.692891604,69731.5212895906,216292.214181194,0.5
4.2,151821.523923844,74673.0895260952,226494.613449939,0.5
4.4,156667.10614304,79733.3935007342,236400.499643775,0.5
4.6,161085.474403465,84894.4079570835,245979.882360548,0.5
4.8,165003.657506288,90155.2658340773,255158.923340365,0.5
5,168393.113395025,95506.4860169278,263899.599411953,0.5
5.2,171147.743081382,100953.570427252,272101.313508634,0.5
5.4,173380.538484684,106471.412736994,279851.951221678,0.5
5.6,175116.197504129,112050.025299157,287166.222803285,0.5
5.8,176307.606460267,117690.957074611,293998.563534878,0.5
6,176959.841688184,123391.891375528,300351.733063712,0.5
6.2,177005.071660275,129162.933080844,306168.004741119,0.5
6.4,176579.632621076,134991.423313687,311571.055934763,0.5
6.6,175725.145009005,140873.838103508,316598.983112513,0.5
6.8,174419.721998353,146816.595793137,321236.31779149,0.5
7,172685.536665452,152822.5759882,325508.112653652,0.5
7.2,170488.636628406,158907.467599867,329396.104228274,0.5
7.4,167947.170603092,165060.00731556,333007.177918652,0.5
7.6,165101.802364216,171278.097792788,336379.900157004,0.5
7.8,161947.197226529,177570.436751404,339517.633977933,0.5
8,158508.388317759,183940.110045638,342448.498363398,0.5
8.2,154775.292745471,190403.496209223,345178.788954695,0.5
8.4,150832.018148678,196944.321316904,347776.339465582,0.5
8.6,146710.935130589,203558.054847436,350268.989978026,0.5
8.8,142416.980759937,210251.22560441,352668.206364347,0.5
9,137972.843543089,217023.020928606,354995.864471695,0.5
9.2,133384.57705472,223883.505099747,357268.082154466,0.5
9.4,128703.059959769,230811.874670544,359514.934630314,0.5
9.6,123951.624268575,237799.811466369,361751.435734944,0.5
9.8,119142.396670568,244847.40061765,363989.797288218,0.5
10,114294.762795732,251947.804555304,366242.567351036,0.5
10.2,109426.920037118,259098.566909332,368525.48694645,0.5
10.4,104562.221274334,266280.93762033,370843.158894664,0.5
10.6,99718.0355028263,273483.901432963,373201.936935789,0.5
10.8,94911.0151019568,280695.109923347,375606.125025304,0.5
11,90149.9859965012,287902.821215939,378052.80721244,0.5
11.2,85464.3632919614,295090.342176221,380554.705468183,0.5
11.4,80855.3790579752,302246.661093483,383102.040151458,0.5
11.6,76330.8556095705,309360.829218325,385691.684827896,0.5
11.8,71910.5330375677,316414.739788768,388325.272826335,0.5
12,67606.1084859837,323392.648953079,390998.757439063,0.5
12.2,63447.7651086074,330262.600357076,393710.365465684,0.5
12.4,59416.0790694796,337029.63376655,396445.712836029,0.5
12.6,55511.9255199497,343686.660089956,399198.585609906,0.5
12.8,51754.4523366709,350209.621277596,401964.073614267,0.5
13,48150.1324713546,356583.993489456,404734.125960811,0.5
13.2,44727.8719346157,362769.623615415,407497.495550031,0.5
13.4,41455.4256657709,368790.823611394,410246.249277165,0.5
13.6,38327.8277599721,374647.124619119,412974.952379091,0.5
13.8,35360.9841010754,380313.291680838,415674.275781914,0.5
14,32556.1317794707,385779.711576041,418335.843355512,0.5
14.2,29937.0049843612,391005.675701245,420942.680685606,0.5
14.4,27465.5542033863,396032.014590328,423497.568793714,0.5
14.6,25133.0252986371,400865.284444139,425998.309742776,0.5
14.8,22950.8037725797,405483.314168174,428434.117940754,0.5
15,20916.1170351231,409882.851192811,430798.968227934,0.5
15.2,19043.0917707516,414033.382695258,433076.474466009,0.5
15.4,17295.6350590692,417983.541677966,435279.176737035,0.5
15.6,15670.0161611633,421734.46028763,437404.476448793,0.5
15.8,14169.4720124222,425275.188907579,439444.660920002,0.5
16,12788.3377141476,428609.15705261,441397.494766757,0.5
16.2,11533.2597989792,431717.199454461,443250.45925344,0.5
16.4,10374.7941507256,434646.574321312,445021.368472037,0.5
16.6,9311.65911905716,437395.541738018,446707.200857075,0.5
16.8,8342.19675393624,439962.513685555,448304.710439491,0.5
17,7460.51105296144,442354.17923945,449814.690292412,0.5
17.2,6668.47529339584,444560.740119123,451229.215412519,0.5
17.4,5944.7705626083,446622.063531114,452566.834093722,0.5
17.6,5288.64560781245,448536.448001242,453825.093609054,0.5
17.8,4696.89110229008,450307.150709947,455004.041812237,0.5
18,4164.50013404048,451941.712863364,456106.212997404,0.5
18.2,3691.24331737451,453436.1654795,457127.408796874,0.5
18.4,3262.85074830859,454821.232033434,458084.082781743,0.5
18.6,2878.67303233976,456095.968544581,458974.641576921,0.5
18.8,2535.64246313617,457265.231752914,459800.87421605,0.5
19,2230.04426116115,458335.862448459,460565.906709621,0.5
19.2,1960.94321088558,459307.104541709,461268.047752595,0.5
19.4,1719.51967374338,460200.737843363,461920.257517106,0.5
19.6,1505.12522806541,461016.715858687,462521.841086752,0.5
19.8,1315.48105957386,461759.581718495,463075.062778069,0.5
20,1148.04502058222,462434.888278126,463582.933298709,0.5
20.2,1001.84600718106,463043.34384033,464045.189847511,0.5
20.4,871.797829134191,463599.400437155,464471.198266289,0.5
20.6,757.341262150533,464103.541840698,464860.883102849,0.5
20.8,656.966902207313,464559.389627404,465216.356529611,0.5
21,569.092118931178,464971.007738471,465540.099857402,0.5
21.2,492.973987121667,465339.504227336,465832.478214458,0.5
21.4,425.81714547555,465674.060307768,466099.877453243,0.5
21.6,367.205307440668,465975.331362144,466342.536669585,0.5
21.8,316.223149394255,466245.926087875,466562.149237269,0.5
22,271.946675971683,466488.634535098,466760.58121107,0.5
22.2,233.883563942053,466704.49770981,466938.381273752,0.5
22.4,200.567030401091,466899.133829567,467099.700859968,0.5
22.6,171.720712796659,467073.158038589,467244.878751385,0.5
22.8,146.8259274061,467228.3263792,467375.152306606,0.5
23,125.372244099365,467366.462110659,467491.834354759,0.5
23.2,107.063454558023,467488.379663651,467595.443118209,0.5
23.4,91.161570889735,467597.413031908,467688.574602797,0.5
23.6,77.4989543077807,467694.051522609,467771.550476917,0.5
23.8,65.7978454630297,467779.419873505,467845.217718968,0.5
24,55.7899286869985,467854.663139571,467910.453068258,0.5
24.2,47.3097546293021,467920.357135531,467967.66689016,0.5
24.4,40.0003148227651,467978.430014941,468018.430329764,0.5
24.6,33.768301824636,468029.22836344,468062.996665264,0.5
24.8,28.4720563537463,468073.445425015,468101.917481369,0.5
25,23.9734569979192,468111.794934876,468135.768391874,0.5
