time,S,R,T,dose_u1
0,22500,7500,30000,0
0.2,25224.3247196213,8470.56243079417,33694.8871504155,0
0.4,28223.0593268108,9546.10489528887,37769.1642220997,0
0.6,31537.105685786,10743.1389180466,42280.2446038325,0
0.8,35196.5737197488,12074.2839935126,47270.8577132614,0
1,39226.6986975126,13550.4706352105,52777.1693327231,0.25
1.2,43508.6938783239,15202.1351214133,58710.8289997372,0.25
1.4,48110.2882874996,17010.0253309989,65120.3136184985,0.25
1.6,53055.4417596278,18992.7946906971,72048.2364503248,0.25
1.8,58354.7585559519,21164.5189883753,79519.2775443272,0.25
2,64005.8497570083,23534.0625132604,87539.9122702686,0.5
2.2,69583.1231685652,26138.7223121322,95721.8454806973,0.5
2.4,75354.9291668785,28943.9246608762,104298.853827755,0.5
2.6,81296.9789333986,31961.4479628456,113258.426896244,0.5
2.8,87378.976673696,35204.3260574805,122583.302731176,0.5
3,93557.6710136607,38675.0495310825,132232.720544743,0.75
3.2,99002.2598400161,42415.3490136117,141417.608853628,0.75
3.4,104320.378899442,46379.4236996479,150699.80259909,0.75
3.6,109465.550259348,50561.2974667611,160026.847726109,0.75
3.8,114373.006739053,54977.4032439462,169350.409982999,0.75
4,118990.220505083,59626.607736361,178616.828241444,0.75
4.2,123205.541254835,64545.187762901,187750.729017736,0.75
4.4,127050.362964,69678.6823106545,196729.045274654,0.75
4.6,130510.969202565,75010.2377523145,205521.206954879,0.75
4.8,133517.910644845,80554.7746934506,214072.685338295,0.75
5,136040.74470322,86309.0732890781,222349.817992298,0.75
5.2,137975.721031427,92303.704004499,230279.425035926,0.75
5.4,139422.469525691,98488.9029490184,237911.372474709,0.75
5.6,140401.130205061,104849.260365687,245250.390570748,0.75
5.8,140864.069998302,111398.010005221,252262.080003523,0.75
6,140812.880984916,118132.946105409,258945.827090325,0.75
6.2,140179.058682424,125082.55354829,265261.612230714,0.75
6.4,139091.616765429,132203.412665959,271295.029431388,0.75
6.6,137590.895165387,139482.28222086,277073.177386247,0.75
6.8,135656.454084367,146931.422503026,282587.876587393,0.75
7,133311.232264244,154548.714121167,287859.946385411,0.75
7.2,130525.811857112,162358.565263852,292884.377120964,0.75
7.4,127416.807877936,170319.963907788,297736.771785724,0.75
7.6,124027.682743501,178418.805969595,302446.488713096,0.75
7.8,120359.88818987,186662.207909916,307022.096099786,0.75
8,116443.957364395,195043.515611016,311487.472975411,0.75
8.2,112282.91981439,203574.336640314,315857.256454703,0.75
8.4,107958.022147506,212214.958314975,320172.98046248,0.75
8.6,103505.580194003,220947.704615394,324453.284809397,0.75
8.8,98942.095184373,229768.134558341,328710.229742714,0.75
9,94297.5556521908,238660.952498037,332958.508150228,0.75
9.2,89597.3938316075,247615.259238015,337212.653069622,0.75
9.4,84882.1384796407,256599.689850969,341481.828330609,0.75
9.6,80178.9470729213,265592.800742992,345771.747815913,0.75
9.8,75513.7967571528,274571.443601139,350085.240358292,0.75
10,70902.387480537,283517.555215075,354419.942695612,0.75
10.2,66384.903450579,292394.070580934,358778.974031513,0.75
10.4,61966.0283261886,301187.514883323,363153.543209512,0.75
10.6,57657.4130891397,309880.55449183,367537.96758097,0.75
10.8,53485.666929332,318440.074879308,371925.74180864,0.75
11,49466.1839940184,326840.625595372,376306.80958939,0.75
11.2,45637.5010192704,335026.668118335,380664.169137606,0.75
11.4,41972.6545917464,343016.420542858,384989.075134605,0.75
11.6,38471.0674909252,350802.235880201,389273.303371126,0.75
11.8,35154.9467303351,358346.053270363,393501.000000698,0.75
12,32029.4151981634,365629.036222873,397658.451421037,0.75
12.2,29123.5274409784,372594.339539032,401717.86698001,0.75
12.4,26394.6188671252,379290.675603441,405685.294470566,0.75
12.6,23838.6666537792,385715.047167695,409553.713821474,0.75
12.8,21467.5405994631,391837.841637752,413305.382237215,0.75
13,19277.4510992416,397652.928699822,416930.379799064,0.75
13.2,17282.3434748519,403120.834554174,420403.178029026,0.75
13.4,15439.65544397,408305.535396298,423745.190840268,0.75
13.6,13749.9299974524,413196.824625101,426946.754622553,0.75
13.8,12211.9161544249,417786.467265289,429998.383419714,0.75
14,10817.4368422478,422079.887997668,432897.324839916,0.75
14.2,9569.79522837001,426056.539734014,435626.334962384,0.75
14.4,8435.4849142742,429778.977960445,438214.462874719,0.75
14.6,7414.48285438129,433239.172361292,440653.655215673,0.75
14.8,6500.74425867234,436442.036694192,442942.780952864,0.75
15,5685.85134130796,439398.917323607,445084.768664915,0.75
15.2,4968.22288962881,442103.014388217,447071.237277846,0.75
15.4,4325.35408648057,444605.162623679,448930.51671016,0.75
15.6,3755.94253892189,446902.37386819,450658.316407112,0.75
15.8,3254.04684850074,449004.204304037,452258.251152538,0.75
16,2812.9410511942,450923.196512028,453736.137563223,0.75
16.2,2429.75901249504,452660.070041437,455089.829053932,0.75
16.4,2091.17577298197,454251.076023417,456342.251796399,0.75
16.6,1795.46804384279,455696.939818423,457492.407862266,0.75
16.8,1538.32046906964,457007.110721728,458545.431190797,0.75
17,1315.26641156208,458192.259115969,459507.525527531,0.75
17.2,1123.8694460333,459255.783633877,460379.653079911,0.75
17.4,956.877257509413,460221.522729645,461178.399987155,0.75
17.6,812.855113984738,461091.703543797,461904.558657782,0.75
17.8,689.144645227844,461873.76705112,462562.911696348,0.75
18,583.114928442441,462575.606443381,463158.721371823,0.75
18.2,493.14962337727,463200.814089626,463693.963713004,0.75
18.4,415.575602322593,463764.153351667,464179.728953989,0.75
18.6,349.441266017488,464267.954246174,464617.395512192,0.75
18.8,293.280565410068,464717.40394941,465010.68451482,0.75
19,245.68198317969,465117.828323712,465363.510306892,0.75
19.2,205.717934376584,465472.087171307,465677.805105684,0.75
19.4,171.640168142341,465788.923223631,465960.563391774,0.75
19.6,142.909090400425,466070.170023702,466213.079114102,0.75
19.8,118.778848625355,466319.18566684,466437.964515465,0.75
20,98.5333504763481,466539.41380165,466637.947152126,0.75
20.2,81.7060295353358,466732.782393544,466814.488423079,0.75
20.4,67.5097526827849,466904.296834847,466971.80658753,0.75
20.6,55.6662331864239,467055.240084612,467110.906317799,0.75
20.8,45.8229429473953,467187.669304079,467233.492247027,0.75
21,37.6486469306065,467303.654524617,467341.303171548,0.75
21.2,30.9209267676533,467404.434314635,467435.355241403,0.75
21.4,25.3036811293999,467492.799318696,467518.102999826,0.75
21.6,20.665323488058,467569.574658085,467590.239981573,0.75
21.8,16.8496240569279,467635.970959525,467652.820583582,0.75
22,13.7125683592919,467693.1885203,467706.90108866,0.75
22.2,11.1555359242183,467741.97943712,467753.134973045,0.75
22.4,9.04210892573387,467783.868447729,467792.910556654,0.75
22.6,7.31458002876078,467819.356290756,467826.670870784,0.75
22.8,5.90772835459617,467849.134270757,467855.041999111,0.75
23,4.7624917447868,467873.879389679,467878.641881423,0.75
23.2,3.83792124613332,467894.030134597,467897.868055843,0.75
23.4,3.08132823333848,467910.40724197,467913.488570203,0.75
23.6,2.46907441062485,467923.301957708,467925.771032118,0.75
23.8,1.97543827831886,467933.100167604,467935.075605882,0.75
24,1.57752093420982,467940.175863861,467941.753384796,0.75
24.2,1.25932923012667,467944.776204646,467946.035533876,0.75
24.4,1.00149823296037,467947.338765001,467948.340263234,0.75
24.6,0.794934014200695,467948.032745431,467948.827679445,0.75
24.8,0.630038478016437,467947.060334423,467947.690372901,0.75
25,0.498406912589352,467944.629364812,467945.127771724,0.75
