time,S,R,T,dose_u1
0,28500,1500,30000,0
0.2,31951.0357127051,1694.12508229611,33645.1607950012,0
0.4,35750.1943137253,1909.27690365319,37659.4712173785,0
0.6,39949.6123774179,2148.77719713243,42098.3895745503,0
0.8,44587.8331754938,2415.17412408967,47003.0072995835,0
1,49697.3626572271,2710.68668586313,52408.0493430902,0
1.2,55371.3836064775,3041.39541087184,58412.7790173493,0
1.4,61542.0838965692,3403.33794268477,64945.421839254,0
1.6,68263.4845454832,3800.16994097172,72063.6544864549,0
1.8,75573.0839736699,4234.57135833929,79807.6553320091,0
2,83490.8352174416,4708.14949496934,88198.9847124109,0
2.2,92113.9513650772,5227.62576572895,97341.5771308061,0
2.4,101318.426380407,5785.31628970489,107103.742670112,0
2.6,111117.831810402,6382.46615829439,117500.297968697,0
2.8,121526.109294408,7020.40971745772,128546.519011865,0
3,132519.732032726,7698.03085121024,140217.762883937,0
3.2,144152.403433027,8419.64356044851,152572.046993475,0
3.4,156252.494658302,9174.02429806486,165426.518956367,0
3.6,168739.408466655,9956.04575769138,178695.454224346,0
3.8,181585.813330416,10764.4150476296,192350.228378045,0
4,194715.18707601,11594.3788444379,206309.565920448,0
4.2,208061.540585186,12442.3625899863,220503.903175172,0
4.4,221486.521689806,13298.8400417237,234785.361731529,0
4.6,234892.542642653,14157.4309738323,249049.973616486,0
4.8,248181.231544964,15011.6046462505,263192.836191215,0
5,261271.840168693,15855.7740319685,277127.614200662,0
5.2,274048.738076371,16682.4593119767,290731.197388347,0
5.4,286468.953812884,17488.2961615089,303957.249974393,0
5.6,298488.852020084,18270.0603714854,316758.912391569,0
5.8,310011.493823751,19021.3553837318,329032.849207482,0
6,320983.937493017,19738.4410937802,340722.378586797,0
6.2,331273.814258294,20412.5844526617,351686.398710956,0
6.4,340988.031729785,21050.1660964897,362038.197826274,0
6.6,350142.050358954,21651.9277181529,371793.978077107,0
6.8,358673.870856156,22213.6844582137,380887.55531437,0
7,366582.90284719,22735.2009153132,389318.103762503,0
7.2,373787.977018815,23211.0299387422,396999.006957558,0
7.4,380445.171892148,23651.1632891162,404096.335181264,0
7.6,386599.055936703,24058.4112572054,410657.467193909,0
7.8,392221.675775624,24430.8603677906,416652.536143414,0
8,397337.924485328,24770.0646058741,422107.989091202,0
8.2,401908.675561281,25073.3779685096,426982.053529791,0
8.4,406072.597764517,25349.8729904461,431422.470754963,0
8.6,409874.027326841,25602.4387096772,435476.466036519,0
8.8,413303.368599154,25830.4102719794,439133.778871133,0
9,416387.561436518,26035.5411900218,442423.10262654,0
9.2,419109.827992377,26216.6942088499,445326.522201227,0
9.4,421568.541492991,26380.369163125,447948.910656116,0
9.6,423796.361487749,26528.7206889701,450325.082176719,0
9.8,425790.86262876,26661.5773115583,452452.439940319,0
10,427571.999095314,26780.2552900864,454352.254385401,0
10.2,429133.229805326,26884.3109816065,456017.540786932,0
10.4,430536.276298543,26977.8428844047,457514.119182948,0
10.6,431802.034362838,27062.237582674,458864.271945512,0
10.8,432930.270949607,27137.4762147343,460067.747164342,0
11,433933.805336421,27204.4094563641,461138.214792785,0
11.2,434809.91431295,27262.8531164557,462072.767429405,0
11.4,435595.031895511,27315.2328333346,462910.264728846,0
11.6,436301.585580553,27362.3757033078,463663.961283861,0
11.8,436929.822632332,27404.2971709559,464334.119803288,0
12,437487.453709568,27441.5104332871,464928.964142855,0
12.2,437973.110684138,27473.9234075505,465447.034091688,0
12.4,438407.643206657,27502.9261168129,465910.56932347,0
12.6,438798.159208595,27528.992358938,466327.151567533,0
12.8,439144.914213767,27552.1388648524,466697.053078619,0
13,439452.318836591,27572.6596450164,467024.978481608,0
13.2,439719.713441948,27590.5104258131,467310.223867761,0
13.4,439957.506117525,27606.3855960869,467563.891713611,0
13.6,440168.721175656,27620.4868784347,467789.208054091,0
13.8,440356.302897127,27633.0106897656,467989.313586893,0
14,440522.88043686,27644.1324502544,468167.012887115,0
14.2,440670.643758243,27653.9982847359,468324.642042979,0
14.4,440801.984508555,27662.7677907524,468464.752299307,0
14.6,440918.59406256,27670.5538442591,468589.147906819,0
14.8,441022.115267226,27677.4660924955,468699.581359722,0
15,441114.012498489,27683.6022789728,468797.614777461,0
15.2,441195.504496622,27689.0437540647,468884.548250686,0
15.4,441267.919787988,27693.8792009684,468961.798988956,0
15.6,441332.197311247,27698.1712992937,469030.368610541,0
15.8,441389.247923379,27701.9808570196,469091.228780399,0
16,441439.882729949,27705.3620251856,469145.244755135,0
16.2,441484.776471701,27708.3598515831,469193.136323284,0
16.4,441524.663928767,27711.0233938264,469235.687322594,0
16.6,441560.064226327,27713.3873121071,469273.451538434,0
16.8,441591.480617636,27715.4852078077,469306.965825444,0
17,441619.361000213,27717.3469870194,469336.707987233,0
