time,S,R,T,dose_u1
0,30000,10000,40000,0
0.2,33539.500306192,11260.8757983207,44800.3761045127,0
0.4,37413.950364978,12650.1416812498,50064.0920462278,0
0.6,41667.4665551624,14185.7649162271,55853.2314713895,0
0.8,46331.4754156563,15881.1345324591,62212.6099481154,0
1,51428.2681391586,17746.273214717,69174.5413538756,0.25
1.2,56785.3072673225,19814.1492936146,76599.4565609371,0.25
1.4,62490.0950278808,22057.818847137,84547.9138750178,0.25
1.6,68553.9059835513,24492.2935181472,93046.1995016985,0.25
1.8,74977.2203915869,27129.4991929103,102106.719584497,0.25
2,81741.7329057844,29973.4823106175,111715.215216402,0.25
2.2,88865.6275843848,33056.9294409844,121922.557025369,0.25
2.4,96247.0851066942,36333.8123736853,132580.897480379,0.25
2.6,103847.644249308,39799.8388532144,143647.483102522,0.25
2.8,111635.625263348,43460.7566037569,155096.381867105,0.25
3,119557.46051059,47307.4152580737,166864.875768664,0.25
3.2,127556.259691167,51354.9353365043,178911.195027671,0.25
3.4,135550.776634818,55549.5901077974,191100.366742615,0.25
3.6,143482.427709432,59867.0612114802,203349.488920913,0.25
3.8,151282.144991691,64301.522696984,215583.667688675,0.25
4,158882.862796214,68833.675869283,227716.538665497,0.25
4.2,166170.315427032,73453.6928133197,239624.008240352,0.25
4.4,173143.624909467,78123.659163323,251267.28407279,0.25
4.6,179773.25254779,82822.558776757,262595.811324547,0.25
4.8,185981.372736645,87535.3860560455,273516.758792691,0.25
5,191725.732077756,92244.9429628309,283970.675040587,0.25
5.2,196893.574621784,96933.0596188509,293826.634240634,0.25
5.4,201573.257310843,101591.300783969,303164.558094813,0.25
5.6,205777.130914265,106211.40119353,311988.532107795,0.25
5.8,209450.04004054,110781.766651267,320231.806691807,0.25
6,212587.45251164,115296.590953987,327884.043465627,0.25
6.2,215112.068185023,119744.822427128,334856.890612151,0.25
6.4,217154.013123647,124139.160532411,341293.173656058,0.25
6.6,218749.564334749,128482.113257606,347231.677592355,0.25
6.8,219869.742695156,132770.323281195,352640.06597635,0.25
7,220531.650439539,137007.348009581,357538.99844912,0.25
7.2,220691.843939876,141193.085226644,361884.929166519,0.25
7.4,220472.06432213,145344.288960199,365816.353282329,0.25
7.6,219910.741803975,149467.235750493,369377.977554468,0.25
7.8,218994.964442665,153565.006132159,372559.970574824,0.25
8,217745.851748026,157644.671977637,375390.523725662,0.25
8.2,216140.417213117,161713.957731232,377854.374944349,0.25
8.4,214270.76559447,165782.894562467,380053.660156938,0.25
8.6,212167.359887831,169856.624639075,382023.984526906,0.25
8.8,209824.818729716,173941.52376502,383766.342494735,0.25
9,207260.280584625,178044.140892931,385304.421477557,0.25
9.2,204461.945252248,182176.164786614,386638.110038863,0.25
9.4,201492.240353441,186338.055763522,387830.296116963,0.25
9.6,198372.631668136,190532.042106042,388904.673774178,0.25
9.8,195101.307563555,194765.387569399,389866.695132954,0.25
10,191690.742616108,199042.524584804,390733.267200912,0.25
10.2,188135.367820389,203375.742855619,391511.110676009,0.25
10.4,184475.403323971,207757.540731263,392232.944055234,0.25
10.6,180725.520533027,212187.152711469,392912.673244496,0.25
10.8,176886.307443769,216671.01060703,393557.318050799,0.25
11,172966.978058067,221210.903180561,394177.881238628,0.25
11.2,168966.799438306,225817.16895727,394783.968395575,0.25
11.4,164910.502550572,230477.323127797,395387.825678369,0.25
11.6,160808.283522036,235188.141389139,395996.424911175,0.25
11.8,156663.058038273,239953.855069875,396616.913108148,0.25
12,152482.298233384,244773.504196823,397255.802430207,0.25
12.2,148269.893080402,249653.299274731,397923.192355133,0.25
12.4,144039.424360325,254579.082595849,398618.506956173,0.25
12.6,139798.134956774,259545.923697012,399344.058653786,0.25
12.8,135551.402219465,264554.75687727,400106.159096736,0.25
13,131305.905059022,269602.010687459,400907.915746481,0.25
13.2,127070.106787563,274688.04907108,401758.155858643,0.25
13.4,122849.64779642,279801.428912536,402651.076708956,0.25
13.6,118650.964587636,284936.98813225,403587.952719886,0.25
13.8,114476.785191484,290087.463675979,404564.248867463,0.25
14,110335.041142541,295248.878544761,405583.919687302,0.25
14.2,106239.277307388,300415.748997069,406655.026304458,0.25
14.4,102186.490943637,305580.168034214,407766.658977851,0.25
14.6,98179.6179773571,310736.680507572,408916.298484929,0.25
14.8,94228.3474240222,315878.205703372,410106.553127394,0.25
15,90338.2620861554,320997.589743663,411335.851829818,0.25
15.2,86525.070253635,326081.935732495,412607.00598613,0.25
15.4,82778.7156271929,331130.457763123,413909.173390316,0.25
15.6,79100.0038425707,336139.076825277,415239.080667848,0.25
15.8,75499.7372770898,341097.324628974,416597.061906064,0.25
16,71982.3987456358,345997.827704622,417980.226450258,0.25
16.2,68565.4322949725,350822.359156731,419387.791451703,0.25
16.4,65232.745794103,355578.606288995,420811.352083098,0.25
16.6,61982.9921640406,360264.775254944,422247.767418985,0.25
16.8,58827.0863795584,364868.245165906,423695.331545464,0.25
17,55768.0025244258,369382.585563002,425150.588087427,0.25
17.2,52823.2611873711,373786.374097259,426609.63528463,0.25
17.4,49972.2865285329,378095.649722723,428067.936251256,0.25
17.6,47211.7902572821,382311.371763701,429523.162020984,0.25
17.8,44551.8629059172,386420.254163585,430972.117069502,0.25
18,41993.7962705415,390417.688879483,432411.485150024,0.25
18.2,39553.7200362433,394281.467772593,433835.187808836,0.25
18.4,37208.5927472352,398034.415381083,435243.008128318,0.25
18.6,34953.6700257598,401680.143959587,436633.813985347,0.25
18.8,32797.5562838563,405206.053631926,438003.609915782,0.25
19,30740.0003518619,408609.738723732,439349.739075594,0.25
19.2,28794.7541583131,411870.297159963,440665.051318276,0.25
19.4,26938.4475196407,415014.776989961,441953.224509601,0.25
19.6,25165.5398311861,418048.845276051,443214.385107237,0.25
19.8,23482.8530424053,420961.52582484,444444.378867246,0.25
20,21888.9798364382,423752.481328126,445641.461164564,0.25
20.2,20394.8799694393,426403.514992401,446798.394961841,0.25
20.4,18978.6985516877,428943.036712452,447921.735264139,0.25
20.6,17634.7680880131,431377.898039798,449012.666127811,0.25
20.8,16368.1574463015,433699.186432801,450067.343879102,0.25
21,15176.7922476507,435908.14475356,451084.93700121,0.25
21.2,14068.9080008338,437989.912615747,452058.820616581,0.25
21.4,13025.4293102967,439971.753222697,452997.182532993,0.25
21.6,12041.0970286659,441860.822100932,453901.919129598,0.25
21.8,11119.4670805232,443650.292966048,454769.760046571,0.25
22,10258.2486961895,445342.370076867,455600.618773056,0.25
22.2,9462.94407108582,446926.183863514,456389.1279346,0.25
22.4,8718.01275547003,448425.860631675,457143.873387145,0.25
22.6,8019.72192256924,449846.821467714,457866.543390283,0.25
22.8,7370.01376395712,451184.786056039,458554.799819996,0.25
23,6766.57412685031,452442.57984887,459209.15397572,0.25
23.2,6212.71812845394,453612.94138907,459825.659517524,0.25
23.4,5696.46274921973,454715.941854727,460412.404603947,0.25
23.6,5215.67083395282,455754.749731097,460970.42056505,0.25
23.8,4770.95962193775,456727.447238251,461498.406860188,0.25
24,4360.27948468944,457636.929474124,461997.208958814,0.25
24.2,3985.43521950366,458478.679677347,462464.114896851,0.25
24.4,3637.63771650117,459268.530777749,462906.16849425,0.25
24.6,3315.69930726967,460008.238684791,463323.93799206,0.25
24.8,3019.53504276313,460697.344515376,463716.879558139,0.25
25,2747.48245464954,461338.461718588,464085.944173238,0.25
