time,S,R,T,dose_u1
0,28500,1500,30000,0
0.2,33160.9527841777,1697.59649927219,34858.5492834499,0
0.4,38505.0192061695,1918.36977070694,40423.3889768765,0
0.6,44666.6123615393,2166.16981018782,46832.7821717271,0
0.8,51760.470141305,2443.96440064655,54204.4345419515,0
1,59914.0593664042,2754.88098106915,62668.9403474734,1.5
1.2,68221.8053272883,3089.73986113127,71311.5451884195,1.5
1.4,77270.4125023872,3455.32304491852,80725.7355473057,1.5
1.6,87117.7049582278,3855.40317448248,90973.1081327103,1.5
1.8,97779.4145178109,4292.50263543061,102071.917153242,1.5
2,109241.705637018,4768.38160692828,114010.087243946,1.5
2.2,121576.034512555,5290.13510575676,126866.169618312,1.5
2.4,134572.39639304,5850.63493626015,140423.0313293,1.5
2.6,148183.042686662,6451.80833946103,154634.851026124,1.5
2.8,162351.196184701,7096.19843212472,169447.394616826,1.5
3,176973.233726602,7784.22334372544,184757.457070327,1.5
3.2,191962.111717061,8523.1584388161,200485.270155878,1.5
3.4,207107.399807364,9303.16237886321,216410.562186228,1.5
3.6,222267.114365929,10121.9090451987,232389.023411128,1.5
3.8,237294.693074597,10982.0380325021,248276.7311071,1.5
4,252032.621886994,11882.7559066188,263915.377793613,1.5
4.2,266218.813891234,12829.461602515,279048.275493749,1.5
4.4,279802.488170767,13812.2647230726,293614.752893839,1.5
4.6,292690.499408898,14827.8629750659,307518.362383964,1.5
4.8,304690.837402145,15878.3475172907,320569.184919435,1.5
5,315682.40987768,16962.9717078563,332645.381585536,1.5
5.2,325379.839179764,18086.7779688033,343466.617148567,1.5
5.4,333955.590881279,19241.9974314461,353197.588312725,1.5
5.6,341421.216667345,20426.5377706618,361847.754438007,1.5
5.8,347631.338364483,21643.3875398426,369274.725904325,1.5
6,352559.978307537,22893.3672273959,375453.345534932,0
6.2,389767.812816165,24846.8478674821,414614.660683647,0
6.4,428360.222240569,26839.4081423068,455199.630382876,0
6.6,467922.533850857,28851.9935109404,496774.527361797,0
6.8,508157.512266412,30867.7080374062,539025.220303819,0
7,548633.813097485,32866.4166376489,581500.229735134,1.5
7.2,531473.556537811,33797.1816293554,565270.738167166,1.5
7.4,514449.470435868,34781.9550726426,549231.425508511,1.5
7.6,497562.64515391,35820.2532784864,533382.898432396,1.5
7.8,480834.079280858,36920.0136576205,517754.092938479,1.5
8,464272.312408615,38084.6040515752,502356.91646019,0
8.2,503884.890075474,40718.0207657805,544602.910841254,0
8.4,543588.207053663,43320.3935327826,586908.600586445,0
8.6,582960.928644946,45868.8978038645,628829.826448811,0
8.8,621634.859649486,48345.2548366784,669980.114486164,0
9,659166.867216988,50722.1610024167,709889.028219405,1.5
9.2,610724.310025763,51026.3797025852,661750.689728348,1.5
9.4,567236.583866799,51528.9162103211,618765.500077121,1.5
9.6,528089.69116602,52220.9116757966,580310.602841816,1.5
9.8,492663.321143623,53091.6464597699,545754.967603393,1.5
10,460347.573537645,54127.994052984,514475.567590629,0
10.2,498770.030300975,57790.052519676,556560.082820651,0
10.4,537170.930233988,61399.7708509358,598570.701084924,0
10.6,575193.651788979,64933.6529724922,640127.304761472,0
10.8,612417.397870182,68354.275374915,680771.673245097,0
11,648456.365304819,71630.0773358386,720086.442640657,1.5
11.2,583079.328299838,71376.3205804861,654455.648880324,1.5
11.4,526453.851726951,71501.6290412327,597955.480768183,1.5
11.6,477315.046703243,71992.3932910984,549307.439994341,1.5
11.8,434237.091616058,72793.03871091,507030.130326968,1.5
12,396036.561597227,73864.6706700035,469901.23226723,0
12.2,431865.361128438,79276.97581054,511142.336938978,0
12.4,468146.8760871,84675.8774302815,552822.753517381,0
12.6,504474.690159803,90006.2662398059,594480.956399609,0
12.8,540469.364389838,95222.8562296635,635692.220619501,0
13,575806.480006588,100289.87379804,676096.353804628,1.5
13.2,505733.502208308,99501.405206678,605234.907414986,1.5
13.4,446209.285661299,99330.8115383116,545540.09719961,1.5
13.6,395491.650312445,99660.6589879851,495152.30930043,1.5
13.8,351804.849041668,100439.610133106,452244.459174774,1.5
14,313733.708810124,101586.969516135,415320.678326258,0
14.2,344863.880212936,109742.715366756,454606.595579692,0
14.4,376879.926022204,117999.488616601,494879.414638805,0
14.6,409444.352318131,126281.869294211,535726.221612342,0
14.8,442292.14984297,134509.687497144,576801.837340114,0
15,475029.50912057,142590.007155384,617619.516275954,1.5
15.2,408116.868576186,141041.767594923,549158.636171109,1.5
15.4,352062.730871195,140317.133405991,492379.864277186,1.5
15.6,304972.929887528,140297.706408081,445270.636295608,1.5
15.8,265022.742412526,140827.333445907,405850.075858433,1.5
16,230771.565483543,141809.552773889,372581.118257432,0
16.2,255283.410098207,153988.681455102,409272.091553309,0
16.4,280822.766893943,166467.138863204,447289.905757147,0
16.6,307150.924732509,179137.371531178,486288.296263687,0
16.8,334107.660139593,191909.179711255,526016.839850849,0
17,361433.876836441,204666.174480488,566100.051316929,1.5
17.2,303345.144911972,201612.631968682,504957.776880653,1.5
17.4,255359.438410848,199611.795739998,454971.234150846,1.5
17.6,215669.812082201,198461.520186028,414131.332268229,1.5
17.8,182585.326629363,197968.340642426,380553.667271789,1.5
18,154766.876052105,197979.971027455,352746.84707956,0
18.2,171718.010284239,215510.373266303,387228.383550542,0
18.4,189503.961984277,233591.184337793,423095.14632207,0
18.6,207996.349322736,252091.102365991,460087.451688727,0
18.8,227104.291906346,270897.570070221,498001.861976566,0
19,246660.198693681,289849.749147447,536509.947841129,1.5
19.2,201583.451732581,283604.411061129,485187.86279371,1.5
19.4,165007.985799152,278631.205396292,443639.191195444,1.5
19.6,135371.1500913,274654.186635567,410025.336726867,1.5
19.8,111228.932438124,271420.688357411,382649.620795535,1.5
20,91431.5781636055,268728.183243093,360159.761406698,0
20.2,101348.143039295,292293.364165484,393641.507204779,0
20.4,111755.672638423,316607.717450215,428363.390088638,0
20.6,122582.568035334,341503.06478262,464085.632817953,0
20.8,133782.606859549,366842.308318479,500624.915178028,0
21,145264.402727007,392422.30394455,537686.706671556,1.5
21.2,115115.002247946,380081.452884094,495196.455132039,1.5
21.4,91249.8018076896,369325.909046263,460575.710853953,1.5
21.6,72439.2321082394,359819.077599729,432258.309707968,1.5
21.8,57565.9059194455,351261.097526017,408827.003445463,1.5
22,45743.4214446246,343418.036146509,389161.457591134,0
22.2,50496.9294863023,372280.253865973,422777.183352275,0
22.4,55459.1571866986,401917.045353337,457376.202540036,0
22.6,60589.6843562552,432104.995507433,492694.679863688,0
22.8,65866.7329485951,462678.967153385,528545.70010198,0
23,71247.5563435117,493399.649242362,564647.205585874,1.5
23.2,54565.8719421422,471803.809458462,526369.681400604,1.5
23.4,41771.8248111029,452456.916619971,494228.741431074,1.5
23.6,32021.984721155,434959.830788998,466981.815510153,1.5
23.8,24576.3197509417,418954.560180004,443530.879930946,1.5
24,18861.092368822,404160.471502778,423021.5638716,0
24.2,20719.9811866005,436391.769348476,457111.750535076,0
24.4,22646.2177273284,469269.77334266,491915.991069989,0
24.6,24623.0085331997,502541.942720115,527164.951253315,0
24.8,26640.4769286073,536008.009164316,562648.486092923,0
25,28682.3692018875,569413.232702623,598095.60190451,0
