time,S,R,T,dose_u1
0,22500,7500,30000,1.5
0.2,26138.2648469518,8484.39937564762,34622.6642225994,1.5
0.4,30214.2282478535,9574.66249459104,39788.8907424445,1.5
0.6,34789.4129968164,10786.9163024522,45576.3292992686,1.5
0.8,39902.3769298729,12132.4740251589,52034.8509550318,1.5
1,45585.4026041154,13622.1190823317,59207.5216864471,1.5
1.2,51934.0744730863,15284.5549885327,67218.629461619,1.5
1.4,58858.3689568369,17101.595554013,75959.9645108499,1.5
1.6,66406.5270751952,19092.8574759139,85499.384551109,1.5
1.8,74594.1409997146,21271.6206998214,95865.7616995361,1.5
2,83414.812712291,23647.5542242802,107062.366936571,1.5
2.2,92930.0146220491,26257.3043250386,119187.318947088,1.5
2.4,102978.975910754,29065.6223202467,132044.598231,1.5
2.6,113531.433894884,32083.9520456143,145615.385940498,1.5
2.8,124547.282232157,35325.7768534639,159873.059085621,1.5
3,135949.417891641,38794.038207384,174743.456099025,0
3.2,154804.323563549,43135.2354313504,197939.558994899,0
3.4,175487.214745284,47796.3480521093,223283.562797393,0
3.6,198161.044341991,52794.7534344645,250955.797776455,0
3.8,222867.729445984,58124.6647051899,280992.394151174,0
4,249571.330184068,63766.2826310186,313337.612815086,1.5
4.2,261744.271445999,68442.4307463372,330186.702192336,1.5
4.4,273097.132060406,73243.6151402676,346340.747200674,1.5
4.6,283563.403054892,78152.2233391297,361715.626394022,1.5
4.8,292951.540339782,83168.7745444049,376120.314884187,1.5
5,301163.189704463,88284.5379450827,389447.727649546,0
5.2,332300.92245581,95666.382527673,427967.304983483,0
5.4,364540.820451798,103185.061724153,467725.882175951,0
5.6,397544.602043952,110770.991525257,508315.593569209,0
5.8,431071.597457137,118362.348612525,549433.946069662,0
6,464775.922375929,125886.320090314,590662.242466243,0
6.2,498198.997733346,133234.38319776,631433.380931106,0
6.4,531032.159220567,140371.179057991,671403.338278557,0
6.6,563014.639974046,147254.865718168,710269.505692213,0
6.8,593784.663955797,153811.733861842,747596.397817639,0
7,623084.543862876,159998.083744893,783082.627607769,0
7.2,650436.212512064,165717.83396633,816154.046478393,0
7.4,676077.067233531,171042.913021177,847119.980254708,0
7.6,700016.521031981,175985.3183453,876001.839377281,0
7.8,722042.809675458,180506.03672175,902548.846397208,0
8,742146.002983602,184610.208668974,926756.211652576,0
8.2,760085.229061755,188252.799313253,948338.028375007,0
8.4,776357.427146318,191544.39546776,967901.822614079,0
8.6,791115.47156426,194520.084449925,985635.556014185,0
8.8,804297.881780407,197169.660920126,1001467.54270053,0
9,816006.999589775,199516.490540743,1015523.49013052,0
9.2,826168.856908524,201547.456249309,1027716.31315783,0
9.4,835207.722103201,203350.461372565,1038558.18347577,0
9.6,843267.69579587,204955.545541516,1048223.24133739,0
9.8,850346.103081886,206362.886005085,1056708.98908697,0
10,856537.423981566,207592.098023644,1064129.52200521,0
10.2,861830.429405165,208641.483727641,1070471.91313281,0
10.4,866489.408764798,209564.276179951,1076053.68494475,0
10.6,870606.609266333,210379.091655508,1080985.70092184,0
10.8,874190.385609506,211087.775892895,1085278.1615024,0
11,877300.310070125,211702.325978014,1089002.63604814,0
11.2,879938.487384785,212223.296807452,1092161.78419224,0
11.4,882248.370919769,212679.223958309,1094927.59487808,0
11.6,884280.414624602,213080.150989507,1097360.56561411,0
11.8,886041.331142509,213427.44998885,1099468.78113136,0
12,887563.41110872,213727.542312246,1101290.95342097,0
12.2,888849.676300858,213981.057580252,1102830.73388111,0
12.4,889972.950681465,214202.398212926,1104175.34889439,0
12.6,890958.921635876,214396.645982177,1105355.56761805,0
12.8,891811.482453208,214564.579226773,1106376.06167998,0
