time,S,R,T,dose_u1
0,15000,15000,30000,1
0.2,17421.8154801104,16942.0771021336,34363.8925822441,1
0.4,20160.7596918138,19104.0276476686,39264.7873394824,1
0.6,23270.112577662,21522.3045369174,44792.4171145794,1
0.8,26789.7589279231,24224.4875162053,51014.2464441284,1
1,30760.3405854383,27239.4678790889,57999.8084645272,1
1.2,35272.3339906136,30631.8233478197,65904.1573384333,1
1.4,40281.6190312588,34374.1565691394,74655.7756003982,1
1.6,45856.091716022,38519.4073038884,84375.4990199104,1
1.8,52037.5111637885,43104.7748944307,95142.2860582192,1
2,58856.4215506751,48162.2798602936,107018.701410969,1
2.2,66417.8248062637,53786.1147879389,120203.939594203,1
2.4,74608.5723243244,59907.8831802192,134516.455504544,1
2.6,83467.4466465625,66580.7948962351,150048.241542798,1
2.8,93005.2306467523,73843.7265228281,166848.95716958,1
3,103201.169944763,81717.9254414896,184919.095386253,1
3.2,114103.470994081,90308.8031832297,204412.27417731,1
3.4,125524.892793791,99492.2635939136,225017.156387704,1
3.6,137403.795696211,109277.753117391,246681.548813603,1
3.8,149677.771063765,119693.095688848,269370.866752613,1
4,162240.94487255,130726.250338427,292967.195210977,1
4.2,174978.069722123,142454.742449734,317432.812171857,1
4.4,187713.705224776,154716.723372568,342430.428597344,1
4.6,200318.677593732,167447.5258911,367766.203484832,1
4.8,212639.057270167,180653.152210697,393292.209480864,1
5,224524.878847501,194290.866121952,418815.744969454,1
5.2,235706.700250199,208366.093319401,444072.7935696,1
5.4,246177.984491357,222742.110295111,468920.094786468,1
5.6,255868.731245957,237352.972525605,493221.703771562,1
5.8,264598.736482866,252172.31140429,516771.047887156,1
6,272269.284092728,267151.577705944,539420.861798673,1
6.2,278620.730780537,282263.276053793,560884.006834329,1
6.4,283857.212850321,297441.248028185,581298.460878507,1
6.6,288013.470959785,312647.818892613,600661.289852398,1
6.8,290971.916687586,327856.0992291,618828.015916686,1
7,292732.724016788,343041.03886604,635773.762882828,1
7.2,293138.16424896,358179.375783734,651317.540032695,1
7.4,292492.099393409,373267.169113052,665759.26850646,1
7.6,290890.738620072,388294.677577083,679185.416197155,1
7.8,288291.234106179,403247.796107829,691539.030214007,1
8,284752.039017609,418122.026190158,702874.065207767,1
8.2,280214.379603143,432907.076583471,713121.456186614,1
8.4,274948.096845924,447621.60695568,722569.703801604,1
8.6,269052.273190328,462266.557802259,731318.830992586,1
8.8,262531.194074862,476834.171288335,739365.365363197,1
9,255453.203481895,491324.430106312,746777.633588207,0
9.2,267202.367504644,509538.591118082,776740.958622727,0
9.4,278367.893985842,526716.759489824,805084.653475666,0
