time,S,R,T,dose_u1
0,15000,15000,30000,0
0.2,17453.6693985934,16976.3972791105,34430.0666777039,0
0.4,20268.4039333262,19185.7180005982,39454.1219339244,0
0.6,23516.0533481217,21667.2081107967,45183.2614589184,0
0.8,27258.6206395735,24451.5837266769,51710.2043662504,0
1,31565.6704549285,27571.6518267186,59137.3222816472,0.25
1.2,36565.2591828927,31091.4389410326,67656.6981239253,0.25
1.4,42247.4183984799,34993.5811404269,77240.9995389068,0.25
1.6,48735.2077994252,39335.5016444728,88070.7094438981,0.25
1.8,56124.9300377913,44156.5782494223,100281.508287214,0.25
2,64516.8253092138,49494.743573997,114011.568883211,0.5
2.2,73938.2736810896,55410.5265805185,129348.800261608,0.5
2.4,84422.500110195,61864.9812791825,146287.481389378,0.5
2.6,96113.9463247407,68918.9688107385,165032.915135479,0.5
2.8,109097.356639623,76600.635218651,185697.991858274,0.5
3,123429.847398979,84923.7283555303,208353.575754509,0.75
3.2,137849.833623397,93829.4378925237,231679.271515921,0.75
3.4,153193.214975746,103307.125886418,256500.340862164,0.75
3.6,169424.618292404,113357.598100677,282782.216393081,0.75
3.8,186498.395913741,123982.392213794,310480.788127536,0.75
4,204300.547864027,135145.712334341,339446.260198368,1
4.2,218618.615688223,146376.760572322,364995.376260544,1
4.4,232675.905336088,157990.750760315,390666.656096402,1
4.6,246337.380217244,169924.752552831,416262.132770075,1
4.8,259408.319892768,182165.466287575,441573.786180344,1
5,271730.245704662,194667.534169281,466397.779873944,1.25
5.2,277895.083440098,206121.124438441,484016.207878538,1.25
5.4,282871.292803058,217683.415100115,500554.707903173,1.25
5.6,286696.95034895,229326.222443912,516023.172792862,1.25
5.8,289247.681116782,241038.359879864,530286.040996646,1.25
6,290524.701337125,252804.371864439,543329.073201564,1
6.2,296667.488810427,266581.33487375,563248.823684177,1
6.4,301642.703976992,280388.681524339,582031.385501331,1
6.6,305496.272779464,294196.910310366,599693.18308983,1
6.8,308115.422021841,307982.650554136,616098.072575977,1
7,309509.262899123,321726.990016873,631236.252915996,0.75
7.2,319398.380262687,337260.421147301,656658.801409987,0.75
7.4,328229.044330537,352504.701114437,680733.745444975,0.75
7.6,336018.885769512,367432.923278399,703451.809047911,0.75
7.8,342641.254104626,381979.839163212,724621.093267838,0.75
8,348084.425428776,396118.902240069,744203.327668845,0.5
8.2,361741.814569689,411231.227398432,772973.041968122,0.5
8.4,374442.925428027,425587.120214511,800030.045642538,0.5
8.6,386196.537829183,439195.56189656,825392.099725744,0.5
8.8,396883.961360529,451965.867000257,848849.828360786,0.5
9,406494.473950796,463892.940384065,870387.414334861,0.25
9.2,419126.266126055,475769.688706982,894895.954833037,0.25
9.4,430795.298146313,486704.780623447,917500.07876976,0.25
9.6,441557.963287621,496765.269515108,938323.232802729,0.25
9.8,451345.740317911,505895.848239076,957241.588556987,0.25
10,460191.07637166,514136.765139489,974327.84151115,0
10.2,468448.112806358,521672.491726682,990120.604533041,0
10.4,475917.367780098,528470.019179941,1004387.38696004,0
10.6,482682.168669013,534611.588987246,1017293.75765626,0
10.8,488723.157550292,540082.981250735,1028806.13880103,0
11,494094.298055451,544937.350355809,1039031.64841126,0
11.2,498767.453690527,549151.845212231,1047919.29890276,0
11.4,502936.585418561,552906.195187708,1055842.78060627,0
11.6,506667.429955771,556261.598508033,1062929.0284638,0
11.8,509959.287251373,559218.506368676,1069177.79362005,0
12,512854.222514165,561815.995909226,1074670.21842339,0
12.2,515346.211870913,564049.478207175,1079395.69007809,0
12.4,517552.781400153,566025.638681199,1083578.42008135,0
12.6,519514.635400151,567781.492252371,1087296.12765252,0
12.8,521234.560320646,569319.839931852,1090554.4002525,0
13,522738.427300792,570664.17866403,1093402.60596482,0
13.2,524025.644016676,571814.20526283,1095839.84927951,0
13.4,525160.972661178,572828.13941223,1097989.11207341,0
13.6,526166.998066019,573726.299576603,1099893.29764262,0
13.8,527046.035949616,574510.835038258,1101556.87098787,0
14,527812.374520709,575194.591778059,1103006.96629877,0
14.2,528466.407608402,575777.980737805,1104244.38834621,0
14.4,529042.113899504,576291.403249152,1105333.51714866,0
14.6,529551.378186299,576745.496511755,1106296.87469805,0
14.8,529995.607695488,577141.536415015,1107137.1441105,0
15,530382.375624513,577486.298849435,1107868.67447395,0
15.2,530711.905634938,577779.998053567,1108491.90368851,0
15.4,530999.965626962,578036.710517071,1109036.67614403,0
15.6,531251.42496575,578260.785298729,1109512.21026448,0
15.8,531470.900341251,578456.344000591,1109927.24434184,0
16,531662.441726369,578627.000825655,1110289.44255202,0
16.2,531829.395771824,578775.741841181,1110605.13761301,0
16.4,531975.263489374,578905.690216498,1110880.95370587,0
16.6,532102.538748801,579019.070112381,1111121.60886118,0
16.8,532213.580735934,579117.985117554,1111331.56585349,0
17,532310.455219414,579204.276821028,1111514.73204044,0
17.2,532394.867652345,579279.465472943,1111674.33312529,0
17.4,532468.59939034,579345.138824065,1111813.73821441,0
17.6,532532.918218297,579402.426727692,1111935.34494599,0
17.8,532589.0221095,579452.396705157,1112041.41881466,0
18,532637.959069366,579495.982545743,1112133.94161511,0
18.2,532680.593906612,579533.95477566,1112214.54868227,0
18.4,532717.829216721,579567.117547834,1112284.94676455,0
18.6,532750.307086073,579596.042882116,1112346.34996819,0
18.8,532778.633901896,579621.270965352,1112399.90486725,0
19,532803.339893095,579643.274116267,1112446.61400936,0
19.2,532824.862499495,579662.44199054,1112487.30449004,0
