time,S,R,T,dose_u1
0,29970,30,30000,0
0.2,34871.2431432651,33.9518358477486,34905.1949791128,0
0.4,40490.5012176333,38.3669556255232,40528.8681732588,0
0.6,46968.8801800405,43.3221972080506,47012.2023772486,0
0.8,54426.6862514355,48.8766911654037,54475.5629426009,0
1,62997.4255603504,55.0926547859594,63052.5182151363,0.25
1.2,72928.0137222754,62.0926970462248,72990.1064193217,0.25
1.4,84188.4470940804,69.8365400507454,84258.2836341311,0.25
1.6,97008.6270447568,78.4300793888598,97087.0571241456,0.25
1.8,111560.465395462,87.9410519846815,111648.406447447,0.25
2,128015.357055631,98.4302923752098,128113.787348006,0.5
2.2,146386.957505271,109.996604662919,146496.954109934,0.5
2.4,166707.995376789,122.547032088236,166830.542408877,0.5
2.6,189203.313383178,136.171988794432,189339.485371972,0.5
2.8,213974.843044401,150.895942604337,214125.738987005,0.5
3,241058.25048133,166.70960966995,241224.960091,0.75
3.2,267897.989784552,183.45472003415,268081.444504586,0.75
3.4,296153.409098673,201.120901144615,296354.529999818,0.75
3.6,325650.784443615,219.649560459995,325870.434004075,0.75
3.8,356255.682107647,239.022331385168,356494.704439032,0.75
4,387707.370491708,259.147033494464,387966.517525202,1
4.2,412077.812327641,279.123734632049,412356.936062273,1
4.4,435734.972204233,299.666988210024,436034.639192443,1
4.6,458511.109725225,320.694806011735,458831.804531237,1
4.8,480119.998141619,342.2094018562,480462.207543475,1
5,500370.963326055,364.174863096128,500735.138189151,1.25
5.2,509666.456437028,384.317646417517,510050.774083445,1.25
5.4,517305.124806531,404.914113353358,517710.038919884,1.25
5.6,523399.907926223,425.971338731428,523825.879264954,1.25
5.8,527843.409841888,447.581071034009,528290.990912922,1.25
6,530694.06538735,469.809503181817,531163.874890532,1
6.2,543208.550705612,496.391118867161,543704.941824479,1
6.4,554189.539965931,523.559505424825,554713.099471356,1
6.6,563722.558431498,551.311468482349,564273.869899981,1
6.8,571688.120547009,579.750998804352,572267.871545814,1
7,578122.997275727,608.948774270411,578731.946049997,0.75
7.2,601139.926752698,642.348740539424,601782.275493237,0.75
7.4,622647.921410118,675.744673241728,623323.666083359,0.75
7.6,642645.135007127,709.083225245347,643354.218232372,0.75
7.8,660925.67952015,742.325251039024,661668.004771189,0.75
8,677454.507458911,775.459465004434,678229.966923915,1
8.2,668369.565746358,804.090646863283,669173.656393221,1
8.4,659053.098006966,834.274901118295,659887.372908084,1
8.6,649543.470624502,866.03848398976,650409.509108492,1
8.8,639848.089413362,899.663281270672,640747.752694633,1
9,629991.927173663,935.305931949484,630927.233105613,0.75
9.2,644720.582639241,979.636617876383,645700.219257118,0.75
9.4,657992.479909766,1024.24693115824,659016.726840924,0.75
9.6,669901.521224661,1069.14219410695,670970.663418768,0.75
9.8,680348.294982332,1114.39588346917,681462.690865801,0.75
10,689379.778527691,1160.08240910201,690539.860936793,0.5
10.2,719897.626856591,1210.89213448858,721108.51899108,0.5
10.4,748592.063033338,1259.71031336064,749851.773346699,0.5
10.6,775448.868629609,1306.51482695772,776755.383456567,0.5
10.8,800213.744481665,1351.02732301457,801564.771804679,0.5
11,822848.507197417,1393.21153261045,824241.718730027,0.75
11.2,813952.197313071,1427.37714679962,815379.574459871,0.75
11.4,805353.779566447,1463.46768470142,806817.247251148,0.75
11.6,797007.18312815,1501.44137278217,798508.624500932,0.75
11.8,788906.766762666,1541.55500074072,790448.321763406,0.75
12,781024.274026196,1583.9061616853,782608.180187882,0.5
12.2,803673.523151561,1635.85393726779,805309.377088828,0.5
12.4,824408.469888002,1685.39890055094,826093.868788553,0.5
12.6,843352.781720611,1732.69546423214,845085.477184843,0.5
12.8,860382.328858063,1777.59543138997,862159.924289453,0.5
13,875571.685283525,1820.20789283994,877391.893176365,0.25
13.2,901418.501526691,1864.71324116139,903283.214767852,0.25
13.4,924984.796141598,1905.20339463155,926889.99953623,0.25
13.6,946441.765750675,1942.02244659784,948383.788197273,0.25
13.8,965669.881367562,1975.00085403364,967644.882221596,0.25
14,982785.400968754,2004.37124012152,984789.772208875,0
14.2,998923.247715081,2031.26215237405,1000954.50986745,0
14.4,1013307.37061074,2055.16942341235,1015362.54003415,0
14.6,1026148.8588793,2076.46644484652,1028225.32532415,0
14.8,1037431.76286754,2095.13914084401,1039526.90200839,0
15,1047297.42169953,2111.43592721812,1049408.85762675,0
15.2,1055720.95586509,2125.32504522629,1057846.28091032,0
15.4,1063123.5507909,2137.51549911033,1065261.06629001,0
15.6,1069652.45085704,2148.25577156068,1071800.7066286,0
15.8,1075320.46942926,2157.57030810952,1077478.03973737,0
16,1080223.88672805,2165.62108582629,1082389.50781387,0
16.2,1084367.12202477,2172.41778056632,1086539.53980534,0
16.4,1087982.39890635,2178.34485420586,1090160.74376055,0
16.6,1091151.69995005,2183.53814783645,1093335.23809788,0
16.8,1093886.80295379,2188.01777289113,1096074.82072668,0
17,1096240.57817361,2191.87120648486,1098432.4493801,0
17.2,1098219.39585445,2195.10944731619,1100414.50530176,0
17.4,1099940.14584531,2197.92458152672,1102138.07042684,0
17.6,1101444.22997494,2200.38466743451,1103644.61464237,0
17.8,1102738.56173981,2202.50119764165,1104941.06293745,0
18,1103849.90989117,2204.31814594061,1106054.22803711,0
18.2,1104781.72694883,2205.84128192015,1106987.56823075,0
18.4,1105590.70641757,2207.16345546307,1107797.86987304,0
18.6,1106296.84953725,2208.3174279465,1108505.1669652,0
18.8,1106903.70168302,2209.30903413768,1109113.01071716,0
19,1107424.15069883,2210.15937721826,1109634.31007604,0
19.2,1107860.0294533,2210.87147939807,1110070.9009327,0
19.4,1108235.71360094,2211.48520193648,1110447.19880287,0
19.6,1108559.02870092,2212.01334455099,1110771.04204547,0
19.8,1108837.24028233,2212.46778793453,1111049.70807026,0
20,1109076.62463849,2212.85879266588,1111289.48343115,0
20.2,1109282.32345699,2213.19476359033,1111495.51822058,0
20.4,1109459.55102088,2213.48422338494,1111673.03524427,0
20.6,1109612.0252429,2213.73324790427,1111825.7584908,0
20.8,1109743.19288453,2213.94746921407,1111957.14035374,0
21,1109856.02772346,2214.13174596134,1112070.15946942,0
21.2,1109952.96437142,2214.29005569595,1112167.25442712,0
21.4,1110036.46949462,2214.42642815199,1112250.89592277,0
21.6,1110108.30071587,2214.5437344884,1112322.84445036,0
21.8,1110170.08634661,2214.64463447934,1112384.73098109,0
22,1110223.23043398,2214.73142145012,1112437.96185543,0
22.2,1110268.88211199,2214.80597231665,1112483.6880843,0
22.4,1110308.20513054,2214.87018782652,1112523.07531836,0
22.6,1110342.02845946,2214.92542188199,1112556.95388134,0
22.8,1110371.1198303,2214.9729283359,1112586.09275864,0
23,1110396.14105505,2215.01378802682,1112611.15484308,0
23.2,1110417.63371219,2215.04888542451,1112632.68259761,0
23.4,1110436.14615476,2215.07911605345,1112651.22527081,0
23.6,1110452.06893146,2215.105117714,1112667.17404917,0
23.8,1110465.76368481,2215.12748099288,1112680.8911658,0
24,1110477.54212337,2215.14671492525,1112692.68883829,0
24.2,1110487.65930941,2215.16323603806,1112702.82254545,0
24.4,1110496.37347057,2215.17746602541,1112711.5509366,0
24.6,1110503.86850928,2215.18970520341,1112719.05821448,0
24.8,1110510.31470429,2215.20023163891,1112725.51493593,0
25,1110515.85881417,2215.20928498866,1112731.06809916,0
