time,S,R,T,dose_u1
0,15000,15000,30000,1.5
0.2,17425.8008729974,16969.0319262072,34394.8327992045,1.5
0.4,20144.1729246989,19150.3784845113,39294.5514092102,1.5
0.6,23196.6049614718,21576.6184668851,44773.2234283569,1.5
0.8,26609.4057004365,24270.7820628451,50880.1877632816,1.5
1,30404.8895402159,27254.9609346057,57659.8504748217,1.5
1.2,34648.0593034636,30587.3840942556,65235.4433977192,1.5
1.4,39279.6658249709,34232.2005649728,73511.8663899436,1.5
1.6,44333.6109453149,38229.8253381875,82563.4362835023,1.5
1.8,49821.834841265,42607.8548808964,92429.6897221614,1.5
2,55741.9343637003,47386.6358293051,103128.570193005,1.5
2.2,62137.4840232668,52641.7019395142,114779.185962781,1.5
2.4,68900.9638843958,58302.3324512974,127203.296335693,1.5
2.6,76014.4621685076,64393.5692003081,140408.031368816,1.5
2.8,83452.0420499417,70943.1663078015,154395.208357743,1.5
3,91162.2968663144,77957.5505376981,169119.847404013,1.5
3.2,99105.4426275167,85513.29034596,184618.732973477,1.5
3.4,107162.335813744,93505.5694792418,200667.905292985,1.5
3.6,115253.950887254,101913.5815824,217167.532469655,1.5
3.8,123298.134790709,110759.172175285,234057.306965994,1.5
4,131201.450891141,120027.177778414,251228.628669555,1.5
4.2,138806.917102328,129759.858218305,268566.775320634,1.5
4.4,146070.133489598,139842.617443008,285912.750932606,1.5
4.6,152925.99626361,150227.778063591,303153.774327201,1.5
4.8,159248.733148751,160914.164531119,320162.89767987,1.5
5,164952.342622806,171870.054173829,336822.396796635,1.5
5.2,169836.896563661,183093.507151097,352930.403714758,1.5
5.4,173997.242727183,194496.657181664,368493.899908848,1.5
5.6,177430.95820426,206035.5014588,383466.45966306,1.5
5.8,180032.450156754,217688.940766244,397721.390922997,1.5
6,181774.322161114,229422.474078525,411196.796239639,1.25
6.2,184942.879502811,243734.036986842,428676.916489652,1.25
6.4,187286.139128254,258257.282947214,445543.422075468,1.25
6.6,188832.224396215,272942.882244921,461775.106641136,1.25
6.8,189496.02681262,287769.248710833,477265.275523454,1.25
7,189279.29409486,302699.258030625,491978.552125485,1
7.2,192856.692676859,320499.612290756,513356.304967615,1
7.4,195616.81783388,338404.379101506,534021.196935386,1
7.6,197586.768485073,356352.206276106,553938.974761179,1
7.8,198681.826236693,374293.1721414,572974.998378093,1
8,198903.542715595,392174.477095686,591078.019811281,0.75
8.2,205421.450775509,412620.457296278,618041.908071787,0.75
8.4,211218.693441469,432764.67052911,643983.363970579,0.75
8.6,216296.697192131,452545.044643207,668841.741835339,0.75
8.8,220556.94516107,471854.865847163,692411.811008233,0.75
9,223980.088260305,490629.923115621,714610.011375926,0.5
9.2,233421.315874571,510892.892237717,744314.208112288,0.5
9.4,242257.049340788,530262.133437783,772519.182778571,0.5
