time,S,R,T,dose_u1
0,22500,7500,30000,1.5
0.2,26138.2648469518,8484.39937564762,34622.6642225994,1.5
0.4,30214.2282478535,9574.66249459104,39788.8907424445,1.5
0.6,34789.4129968164,10786.9163024522,45576.3292992686,1.5
0.8,39902.3769298729,12132.4740251589,52034.8509550318,1.5
1,45585.4026041154,13622.1190823317,59207.5216864471,1.5
1.2,51934.0744730863,15284.5549885327,67218.629461619,1.5
1.4,58858.3689568369,17101.595554013,75959.9645108499,1.5
1.6,66406.5270751952,19092.8574759139,85499.384551109,1.5
1.8,74594.1409997146,21271.6206998214,95865.7616995361,1.5
2,83414.812712291,23647.5542242802,107062.366936571,1.5
2.2,92930.0146220491,26257.3043250386,119187.318947088,1.5
2.4,102978.975910754,29065.6223202467,132044.598231,1.5
2.6,113531.433894884,32083.9520456143,145615.385940498,1.5
2.8,124547.282232157,35325.7768534639,159873.059085621,1.5
3,135949.417891641,38794.038207384,174743.456099025,1.25
3.2,148715.469906603,42755.9636460249,191471.433552627,1.25
3.4,161834.493509971,46977.8129570738,208812.306467045,1.25
3.6,175202.247386588,51460.88440558,226663.131792168,1.25
3.8,188714.102141622,56221.23680949,244935.338951112,1.25
4,202234.574531552,61256.9068634968,263491.481395048,1
4.2,218825.485320468,66955.719476355,285781.204796823,1
4.4,235570.1155141,72948.1671064227,308518.282620522,1
4.6,252310.62131911,79207.1743575053,331517.795676615,1
4.8,268882.107790864,85745.4413617265,354627.549152591,1
5,285108.636801308,92549.3565783647,377657.993379673,0.75
5.2,307714.192076479,100048.79376232,407762.985838798,0.75
5.4,330375.074558866,107746.118327137,438121.192886002,0.75
5.6,352879.518858555,115592.615247414,468472.134105969,0.75
5.8,374990.954614713,123562.677965962,498553.632580675,0.75
6,396482.009084269,131615.263361591,528097.27244586,0.5
6.2,425552.099333397,140081.633160546,565633.732493943,0.5
6.4,454230.826379643,148442.020159763,602672.846539406,0.5
6.6,482319.00587418,156653.454524252,638972.460398432,0.5
6.8,509507.945940774,164645.798111227,674153.744052,0.5
7,535531.918991073,172360.368963845,707892.287954919,0.25
7.2,564416.791904062,179957.767653195,744374.559557257,0.25
7.4,591975.949999815,187150.591564672,779126.541564487,0.25
7.6,618118.208364519,193929.393745987,812047.602110505,0.25
7.8,642574.262142293,200231.020430162,842805.282572455,0.25
8,665246.902217754,206041.151168089,871288.053385843,0
8.2,686328.31163111,211366.201657016,897694.513288127,0
8.4,705706.998529412,216236.843704302,921943.842233715,0
8.6,723490.302783772,220687.54695066,944177.849734432,0
8.8,739567.251710519,224694.329371955,964261.581082474,0
9,754006.46253862,228279.452496482,982285.915035102,0
9.2,766681.494735069,231414.618605637,998096.113340705,0
9.4,778047.430381152,234218.583374217,1012266.01375537,0
9.6,788254.593852722,236731.044817916,1024985.63867064,0
9.8,797283.343618067,238948.577366528,1036231.9209846,0
10,805232.683410033,240897.199137664,1046129.8825477,0
10.2,812074.035804842,242570.989375902,1054645.02518074,0
10.4,818124.36203585,244049.28208949,1062173.64412534,0
10.6,823493.338478146,245359.61836965,1068852.9568478,0
10.8,828186.450156591,246503.747901415,1074690.19805801,0
11,832274.847156981,247499.487790897,1079774.33494788,0
11.2,835756.795592027,248346.717524441,1084103.51311647,0
11.4,838814.083047017,249090.131991201,1087904.21503822,0
11.6,841510.415767295,249745.412211579,1091255.82797887,0
11.8,843853.063561648,250314.43117789,1094167.49473954,0
12,845882.894463924,250807.234447031,1096690.12891096,0
12.2,847602.575655742,251224.545711894,1098827.12136764,0
12.4,849107.117499657,251589.53357669,1100696.65107635,0
12.6,850429.968164179,251910.358321239,1102340.32648542,0
