time,S,R,T,dose_u1
0,25500,4500,30000,1.5
0.2,29623.1689648189,5090.61164431291,34713.7806091318,1.5
0.4,34241.8715117873,5744.67111408806,39986.5426258753,1.5
0.6,39425.5120169218,6471.81566296482,45897.3276798866,1.5
0.8,45217.3803736898,7278.78494532917,52496.165319019,1.5
1,51653.5272473036,8171.9863629096,59825.5136102132,1.5
1.2,58841.4161548501,9168.54393215192,68009.9600870021,1.5
1.4,66678.5099381525,10257.4846601016,76935.9945982541,1.5
1.6,75218.3097854013,11450.438038653,86668.7478240543,1.5
1.8,84477.4564200323,12755.2502643694,97232.7066844017,1.5
2,94447.5569014237,14177.5818513299,108625.138752754,1.5
2.2,105196.385149422,15739.2001136112,120935.585263034,1.5
2.4,116542.087040359,17418.9672469256,133961.054287284,1.5
2.6,128448.899260956,19223.499063084,147672.39832404,1.5
2.8,140870.88541946,21160.7993054325,162031.684724892,1.5
3,153720.730299315,23232.5765594197,176953.306858734,1.5
3.2,166929.621013572,25461.3896757905,192391.010689363,1.5
3.4,180307.834563243,27817.2152597513,208125.049822994,1.5
3.6,193729.807943304,30293.9250433726,224023.732986676,1.5
3.8,207067.530599386,32899.3873486863,239966.917948073,1.5
4,220179.157862957,35630.9626367185,255810.120499675,1.5
4.2,232830.644264109,38504.927325338,271335.571589447,1.5
4.4,244964.430962732,41489.9874961613,286454.418458894,1.5
4.6,256489.953821431,44575.1810680948,301065.134889526,1.5
4.8,267228.907540938,47765.7420185568,314994.649559495,1.5
5,277063.192155492,51057.8316633673,328121.023818859,1.5
5.2,285722.52778332,54463.8411152813,340186.368898601,1.5
5.4,293352.753218078,57958.7696909217,351311.522909,1.5
5.6,299956.92959855,61534.4603334737,361491.389932023,1.5
5.8,305392.645616719,65196.5970292676,370589.242645987,1.5
6,309627.33111161,68944.5024686788,378571.833580289,1.25
6.2,316634.74647541,73556.1633694693,390190.90984488,1.25
6.4,322538.513843371,78319.1735593425,400857.687402713,1.25
6.6,327372.694517305,83225.8192749004,410598.513792205,1.25
6.8,331018.199190448,88292.5529345081,419310.752124956,1.25
7,333469.522384607,93524.4777937594,426994.000178367,1
7.2,343048.734867908,99815.3552247268,442864.090092635,1
7.4,351562.253353939,106292.296394042,457854.549747982,1
7.6,359021.785255065,112941.458201612,471963.243456676,1
7.8,365288.815698677,119778.08949574,485066.905194417,1
8,370336.405856089,126803.612660148,497140.018516237,0.75
8.2,387613.285634859,134889.583380952,522502.869015811,0.75
8.4,403961.245607504,143051.550976208,547012.796583711,0.75
8.6,419316.007164905,151259.557563787,570575.564728693,0.75
8.8,433476.839487144,159494.304826247,592971.144313391,0.75
9,446350.811007408,167734.461670359,614085.272677767,0.5
9.2,471607.289018145,176638.220153054,648245.509171199,0.5
9.4,495889.774036768,185304.086492557,681193.860529326,0.5
9.6,519079.339229927,193700.492962561,712779.832192488,0.5
9.8,540917.053265986,201762.362660845,742679.415926832,0.5
10,561272.179960552,209456.889132951,770729.069093503,0.75
10.2,561145.024106246,215844.125200184,776989.14930643,0.75
10.4,560108.856749941,222243.396712285,782352.253462227,0.75
10.6,558267.186321454,228663.59915798,786930.785479434,0.75
10.8,555601.17978415,235118.213023374,790719.392807524,0.75
11,552170.477253881,241620.467143514,793790.944397395,0.5
11.2,567973.156448385,249286.463658114,817259.620106499,0.5
11.4,582349.253360318,256548.775611171,838898.028971488,0.5
11.6,595382.266565193,263430.327948669,858812.594513861,0.5
11.8,606969.289085723,269902.13767741,876871.426763133,0.5
12,617155.820022167,275978.028795528,893133.848817695,0.25
12.2,634190.407224248,282287.483424709,916477.890648956,0.25
12.4,649765.626956152,288044.85630751,937810.483263662,0.25
12.6,663992.751776506,293297.729602216,957290.481378722,0.25
12.8,676795.069448848,298022.388502525,974817.457951372,0.25
13,688244.284465232,302249.656711777,990493.941177009,0
13.2,699084.144913608,306139.401564723,1005223.54647833,0
13.4,708803.942831283,309618.61928111,1018422.56211239,0
13.6,717534.330108791,312737.109251405,1030271.4393602,0
13.8,725260.139765563,315491.085553811,1040751.22531937,0
14,732066.820065301,317912.982546893,1049979.80261219,0
14.2,737930.660473823,319995.618560295,1057926.27903412,0
14.4,743121.507577554,321836.91810307,1064958.42568062,0
14.6,747732.620922307,323470.829935137,1071203.45085744,0
14.8,751768.489081513,324899.422581018,1076667.91166253,0
15,755289.34596211,326144.568712077,1081433.91467419,0
15.2,758293.167452397,327205.904571095,1085499.07202349,0
15.4,760934.500568843,328138.582000876,1089073.08256972,0
15.6,763267.409811024,328961.916535878,1092229.3263469,0
15.8,765297.757251367,329678.102230468,1094975.85948184,0
16,767060.12574638,330299.478959905,1097359.60470629,0
16.2,768556.317376855,330826.772291798,1099383.08966865,0
16.4,769867.536512132,331288.735885038,1101156.27239717,0
16.6,771022.31958305,331695.479025072,1102717.79860812,0
16.8,772024.498980746,332048.38259004,1104072.88157079,0
17,772892.407621896,332353.937086841,1105246.34470874,0
17.2,773627.268437325,332612.594593228,1106239.86303055,0
17.4,774270.211194162,332838.864962866,1107109.07615703,0
17.6,774835.644947224,333037.83249566,1107873.47744288,0
17.8,775325.675520184,333210.245674259,1108535.92119444,0
18,775749.533594871,333359.360584622,1109108.89417949,0
18.2,776107.9860753,333485.452189119,1109593.43826442,0
18.4,776419.419903281,333594.996029852,1110014.41593313,0
18.6,776689.616741972,333690.028909888,1110379.64565186,0
18.8,776924.006295917,333772.463048501,1110696.46934442,0
19,777127.318870443,333843.963863871,1110971.28273431,0
19.2,777303.448814881,333905.902289072,1111209.35110395,0
19.4,777456.413765822,333959.692469587,1111416.10623541,0
19.6,777589.077369796,334006.342170073,1111595.41953987,0
19.8,777704.124409561,334046.796067488,1111750.92047705,0
20,777803.890547497,334081.875878622,1111885.76642612,0
20.2,777890.297296893,334112.257577059,1112002.55487395,0
20.4,777965.324764154,334138.63770385,1112103.962468,0
20.6,778030.383298547,334161.512330045,1112191.89562859,0
20.8,778086.794069064,334181.346124523,1112268.14019359,0
21,778135.705653018,334198.54302566,1112334.24867868,0
21.2,778178.062634702,334213.435220738,1112391.49785544,0
21.4,778214.837864987,334226.364826886,1112441.20269187,0
