time,S,R,T,dose_u1
0,15000,15000,30000,0
0.2,17437.4816885835,16942.9526488715,34380.434337455,0
0.4,20230.738531226,19110.5600878767,39341.2986191027,0
0.6,23450.2969133322,21540.2502152668,44990.5471285991,0
0.8,27156.7048212298,24260.9937252625,51417.6985464923,0
1,31417.7086033496,27303.5563530321,58721.2649563818,0.25
1.2,36362.591235607,30729.6246076118,67092.2158432189,0.25
1.4,41977.8505471553,34520.6402871729,76498.4908343283,0.25
1.6,48384.0277800082,38730.7020809753,87114.7298609835,0.25
1.8,55675.0856581093,43396.3980947572,99071.4837528665,0.25
2,63948.5663446394,48552.6400062281,112501.206350868,0.5
2.2,73377.1809765528,54267.2055910938,127644.386567647,0.5
2.4,83898.9351333813,60493.5748308667,144392.509964248,0.5
2.6,95668.8866048938,67287.9745237813,162956.861128675,0.5
2.8,108782.286776734,74674.8086510072,183457.095427741,0.5
3,123308.090765429,82664.7872390404,205972.87800447,0.75
3.2,138536.784383997,91249.4663450264,229786.250729024,0.75
3.4,154900.37404664,100371.567535041,255271.941581681,0.75
3.6,172415.581396209,110036.868483086,282452.449879294,0.75
3.8,191055.98735097,120232.172111003,311288.159461973,0.75
4,210724.053655882,130913.297502626,341637.351158509,1
4.2,225633.328249099,141823.335041019,367456.663290118,1
4.4,240294.720116507,153119.167783707,393413.887900214,1
4.6,254567.224979421,164741.04647008,419308.2714495,1
4.8,268251.12692785,176679.968860034,444931.095787884,1
5,281182.03871625,188894.64099889,470076.67971514,0.75
5.2,302270.060706584,201807.196691814,504077.257398399,0.75
5.4,323185.773156117,214723.670792507,537909.443948624,0.75
5.6,343733.906105661,227555.948281701,571289.854387361,0.75
5.8,363750.70782206,240228.11378307,603978.82160513,0.75
6,383002.221951493,252646.329996878,635648.551948371,0.5
6.2,406355.902870913,265069.950593636,671425.853464549,0.5
6.4,428988.441380495,276993.868986277,705982.310366772,0.5
6.6,450776.69053057,288377.868009733,739154.558540303,0.5
6.8,471492.587788944,299111.910816721,770604.498605666,0.5
7,491009.374711352,309148.943560822,800158.318272174,0.25
7.2,509736.076797843,318616.409482952,828352.486280796,0.25
7.4,527211.269019844,327389.009713729,854600.278733573,0.25
7.6,543472.518043708,335501.487453916,878974.005497624,0.25
7.8,558395.081777375,342898.361885016,901293.443662392,0.25
8,571993.977712183,349598.20738879,921592.185100973,0
8.2,584131.916044819,355596.12115369,939728.037198509,0
8.4,595145.048844311,361019.281710633,956164.330554944,0
8.6,605142.659966818,365927.738023943,971070.397990761,0
8.8,614088.217271373,370306.805920692,984395.023192064,0
9,622053.012279629,374195.571101866,996248.583381495,0
9.2,628989.257301108,377573.229841198,1006562.48714231,0
9.4,635179.014321793,380581.873616172,1015760.88793796,0
9.6,640717.596612237,383269.809331081,1023987.40594332,0
9.8,645602.299072997,385636.795125585,1031239.09419858,0
10,649894.636294783,387713.916264387,1037608.55255917,0
10.2,653584.84274646,389497.256789756,1043082.09953622,0
10.4,656848.283562321,391072.890588087,1047921.17415041,0
10.6,659745.770577123,392470.72890047,1052216.49947759,0
10.8,662281.536881118,393693.116779066,1055974.65366018,0
11,664494.469003862,394759.149177397,1059253.61818126,0
11.2,666384.08236428,395668.814942938,1062052.89730722,0
11.4,668047.360510006,396469.149391037,1064516.50990104,0
11.6,669518.20330069,397176.607442242,1066694.81074293,0
11.8,670800.336312617,397793.060342149,1068593.39665477,0
12,671915.301828131,398328.955652788,1070244.25748092,0
12.2,672864.087978987,398784.825616794,1071648.91359578,0
12.4,673697.257179701,399185.051740243,1072882.30891994,0
12.6,674432.541013675,399538.187560697,1073970.72857437,0
12.8,675072.211822109,399845.344385875,1074917.55620798,0
13,675627.60870718,400111.989669982,1075739.59837716,0
13.2,676099.305054414,400338.412649223,1076437.71770364,0
13.4,676513.03330921,400536.987171119,1077050.02048033,0
13.6,676877.786203314,400712.038269515,1077589.82447283,0
13.8,677194.793838717,400864.161223374,1078058.95506209,0
14,677469.796394036,400996.116153743,1078465.91254778,0
14.2,677703.154390613,401108.079484206,1078811.23387482,0
14.4,677906.479597967,401205.627639441,1079112.10723741,0
14.6,678083.395012794,401290.500955436,1079373.89596823,0
14.8,678237.314950256,401364.339126117,1079601.65407637,0
15,678371.221094899,401428.573749874,1079799.79484477,0
15.2,678487.571541236,401484.384921996,1079971.95646323,0
15.4,678588.917932498,401532.997515327,1080121.91544783,0
15.6,678677.077484406,401575.283724362,1080252.36120877,0
15.8,678753.760609397,401612.064382958,1080365.82499235,0
16,678820.459445815,401644.05549291,1080464.51493873,0
16.2,678878.403465224,401671.846987861,1080550.25045309,0
16.4,678928.867844787,401696.050699172,1080624.91854396,0
16.6,678972.760267956,401717.102102329,1080689.86237029,0
16.8,679010.934542836,401735.410800726,1080746.34534356,0
17,679044.135135955,401751.333922383,1080795.46905834,0
17.2,679072.975302904,401765.165645278,1080838.14094818,0
17.4,679098.090828657,401777.210946533,1080875.30177519,0
17.6,679119.934155638,401787.686848493,1080907.62100413,0
17.8,679138.93074097,401796.797423431,1080935.7281644,0
18,679155.451461489,401804.720558969,1080960.17202046,0
18.2,679169.801788085,401811.602769678,1080981.40455776,0
18.4,679182.298347442,401817.59591882,1080999.89426626,0
18.6,679193.166431375,401822.808060864,1081015.97449224,0
