time,S,R,T,dose_u1
0,22500,7500,30000,1.5
0.2,26138.2648469518,8484.39937564762,34622.6642225994,1.5
0.4,30214.2282478535,9574.66249459104,39788.8907424445,1.5
0.6,34789.4129968164,10786.9163024522,45576.3292992686,1.5
0.8,39902.3769298729,12132.4740251589,52034.8509550318,1.5
1,45585.4026041154,13622.1190823317,59207.5216864471,1.5
1.2,51934.0744730863,15284.5549885327,67218.629461619,1.5
1.4,58858.3689568369,17101.595554013,75959.9645108499,1.5
1.6,66406.5270751952,19092.8574759139,85499.384551109,1.5
1.8,74594.1409997146,21271.6206998214,95865.7616995361,1.5
2,83414.812712291,23647.5542242802,107062.366936571,1.5
2.2,92930.0146220491,26257.3043250386,119187.318947088,1.5
2.4,102978.975910754,29065.6223202467,132044.598231,1.5
2.6,113531.433894884,32083.9520456143,145615.385940498,1.5
2.8,124547.282232157,35325.7768534639,159873.059085621,1.5
3,135949.417891641,38794.038207384,174743.456099025,1.5
3.2,147677.348464205,42526.512592102,190203.861056307,1.5
3.4,159560.470508634,46472.4879792115,206032.958487845,1.5
3.6,171485.767327708,50621.6822918477,222107.449619556,1.5
3.8,183337.375647724,54986.5868048435,238323.962452567,1.5
4,194985.924843228,59561.9013415735,254547.826184801,1.25
4.2,208116.498939944,64835.3650441648,272951.863984109,1.25
4.4,220994.635680631,70365.3950597838,291360.030740414,1.25
4.6,233505.877330097,76130.4301168025,309636.3074469,1.25
4.8,245479.777422779,82145.9392672859,327625.716690065,1.25
5,256778.608234826,88405.2920246317,345183.900259457,1
5.2,272069.621211266,95542.0654320591,367611.686643325,1
5.4,286863.520904552,102936.235602233,389799.756506785,1
5.6,301046.875625282,110556.279392429,411603.155017711,1
5.8,314418.349412849,118406.970019382,432825.319432231,1
6,326838.697787031,126472.365627601,453311.063414632,0.75
6.2,347349.167482565,135412.22681537,482761.394297935,0.75
6.4,367317.648187766,144463.963443605,511781.61163137,0.75
6.6,386596.081947175,153579.978758927,540176.060706102,0.75
6.8,404942.195097499,162725.514895656,567667.709993155,0.75
7,422189.174242417,171861.592505998,594050.766748415,0.5
7.2,448419.264775592,181492.00591062,629911.270686212,0.5
7.4,473849.631650943,190888.787881771,664738.419532715,0.5
7.6,498322.537654773,200009.273636494,698331.811291266,0.5
7.8,521559.339370235,208776.603784077,730335.943154312,0.5
8,543393.671203723,217146.85094256,760540.522146282,0.25
8.2,568573.106415631,225389.2999918,793962.40640743,0.25
8.4,592314.290496449,233112.039275603,825426.329772052,0.25
8.6,614599.228809764,240323.419717212,854922.648526975,0.25
8.8,635221.719988457,246964.012290363,882185.73227882,0.25
9,654148.842755354,253033.619215391,907182.461970745,0
9.2,671702.938610048,258574.552476315,930277.491086363,0
9.4,687724.69885697,263610.532017118,951335.230874087,0
9.6,702337.87113172,268187.274320944,970525.145452664,0
9.8,715469.135345717,272285.336516926,987754.471862642,0
10,727199.700842932,275934.696524577,1003134.39736751,0
10.2,737443.039915521,279111.23647916,1016554.27639468,0
10.4,746596.218528656,281943.448481492,1028539.66701015,0
10.6,754792.372675369,284474.775293547,1039267.14796892,0
10.8,762022.412401005,286703.628198382,1048726.04059939,0
11,768373.438041907,288658.31219246,1057031.75023437,0
11.2,773827.927734034,290334.360872458,1064162.28860649,0
11.4,778645.624498174,291813.092168067,1070458.71666624,0
11.6,782916.681100118,293122.801686895,1076039.48278701,0
11.8,786647.120054248,294265.681680611,1080912.80173486,0
12,789895.12193895,295259.951728004,1085155.07366695,0
12.2,792660.434782856,296105.787250994,1088766.22203385,0
12.4,795088.336719165,296848.01106957,1091936.34778873,0
