time,S,R,T,dose_u1
21.6,256355.278815654,213193.87459299,469549.153408644,0
21.8,256356.619378585,213195.060761276,469551.680139862,0
22,256357.805405253,213196.1101918,469553.915597053,0
22.2,256358.853615024,213197.037678233,469555.891293257,0
22.4,256359.782054881,213197.859188962,469557.641243843,0
22.6,256360.603490829,213198.586019659,469559.189510488,0
22.8,256361.330231848,213199.229061618,469560.559293467,0
23,256361.973193377,213199.797973102,469561.771166479,0
23.2,256362.541440185,213200.300774856,469562.842215041,0
23.4,256363.044756611,213200.746124325,469563.790880936,0
23.6,256363.490063797,213201.140145523,469564.630209319,0
23.8,256363.884035018,213201.488743151,469565.372778169,0
24,256364.232587971,213201.797153352,469566.029741323,0
24.2,256364.540636996,213202.069724476,469566.610361472,0
24.4,256364.813486483,213202.311149997,469567.12463648,0
24.6,256365.054888576,213202.524749921,469567.579638497,0
24.8,256365.268461008,213202.713725324,469567.982186332,0
25,256365.457411874,213202.880914822,469568.338326696,0
