time,S,R,T,dose_u1
0,39960,40,40000,0
0.2,44675.1262393937,45.0440494864113,44720.1702888801,0
0.4,49837.5958277728,50.6029538107532,49888.1987815835,0
0.6,55506.8808341585,56.7493822001909,55563.6302163587,0
0.8,61725.6946974856,63.5378650449595,61789.2325625305,0
1,68524.8183101371,71.0097515902546,68595.8280617273,0.25
1.2,75677.1518613873,79.3001299896792,75756.451991377,0.25
1.4,83301.3715828738,88.303883208907,83389.6754660827,0.25
1.6,91416.4434831274,98.0861291383758,91514.5296122658,0.25
1.8,100027.244333243,108.699992372834,100135.944325615,0.25
2,109114.593157438,120.168649984943,109234.761807423,0.5
2.2,117935.876745955,132.650059945668,118068.526805901,0.5
2.4,126972.94947407,145.983573646744,127118.933047716,0.5
2.6,136174.943447273,160.188476230585,136335.131923504,0.5
2.8,145491.77919182,175.324152569108,145667.103344389,0.5
3,154857.81930618,191.396578730587,155049.215884911,0.75
3.2,162917.881497571,208.613008436048,163126.494506007,0.75
3.4,170731.224953678,226.807952782922,170958.032906461,0.75
3.6,178256.472728791,245.948429652982,178502.421158444,0.75
3.8,185412.589231537,266.153584029197,185678.742815567,0.75
4,192147.058318413,287.46671140809,192434.525029821,0.5
4.2,200359.397375752,310.027631098165,200669.42500685,0.5
4.4,208216.109902135,333.547688504325,208549.65759064,0.5
4.6,215693.931691546,357.976040288158,216051.907731834,0.5
4.8,222716.280282172,383.414439823839,223099.694721996,0.5
5,229245.961660525,409.893086227895,229655.854746753,0.25
5.2,238801.565324546,437.353114528223,239238.918439074,0.25
5.4,247979.203164346,465.398099751695,248444.601264098,0.25
5.6,256757.155571343,493.94635876684,257251.10193011,0.25
5.8,265058.142008744,523.005844392415,265581.147853136,0.25
6,272847.192195508,552.547127319821,273399.739322828,0
6.2,286468.150555563,581.957195017359,287050.10775058,0
6.4,299735.779945348,610.685528373628,300346.465473722,0
6.6,312600.317358417,638.610426364682,313238.927784781,0
6.8,324958.379612284,665.50447511251,325623.884087397,0
7,336750.657048356,691.22839379528,337441.885442151,0
7.2,347835.082001453,715.469616527997,348550.551617981,0
7.4,358318.257986205,738.438584908856,359056.696571114,0
7.6,368213.320965085,760.154141356406,368973.475106442,0
7.8,377452.255375437,780.463122586717,378232.718498023,0
8,386031.597905387,799.350748866962,386830.948654254,0
8.2,393862.176093518,816.617307111782,394678.79340063,0
8.4,401107.737594037,832.612155235953,401940.349749273,0
8.6,407814.335317529,847.431898443674,408661.767215973,0
8.8,413950.531692029,861.004728670619,414811.5364207,0
9,419541.617955513,873.383056538324,420415.001012052,0
9.2,424543.88298062,884.46819057795,425428.351171198,0
9.4,429105.920481775,894.584548425155,430000.505030201,0
9.6,433274.996662739,903.834872726583,434178.831535466,0
9.8,437040.015680753,912.19352049732,437952.209201251,0
10,440429.578887543,919.7225798466,441349.30146739,0
10.2,443424.719652936,926.379118891116,444351.098771828,0
10.4,446132.164304716,932.398566854288,447064.562871571,0
10.6,448587.258399752,937.858765766699,449525.117165518,0
10.8,450787.051600029,942.752775858298,451729.804375887,0
11,452753.098574234,947.128058807455,453700.226633042,0
11.2,454477.91971362,950.967672505234,455428.887386125,0
11.4,456029.017241561,954.42129932458,456983.438540886,0
