time,S,R,T,dose_u1
0,30000,10000,40000,0
0.2,33539.500306192,11260.8757983207,44800.3761045127,0
0.4,37413.950364978,12650.1416812498,50064.0920462278,0
0.6,41667.4665551624,14185.7649162271,55853.2314713895,0
0.8,46331.4754156563,15881.1345324591,62212.6099481154,0
1,51428.2681391586,17746.273214717,69174.5413538756,0.25
1.2,56785.3072673225,19814.1492936146,76599.4565609371,0.25
1.4,62490.0950278808,22057.818847137,84547.9138750178,0.25
1.6,68553.9059835513,24492.2935181472,93046.1995016985,0.25
1.8,74977.2203915869,27129.4991929103,102106.719584497,0.25
2,81741.7329057844,29973.4823106175,111715.215216402,0.5
2.2,88281.1747510322,33059.6064296696,121340.781180702,0.5
2.4,94953.043982904,36345.5898335652,131298.633816469,0.5
2.6,101710.948360394,39830.7176202261,141541.66598062,0.5
2.8,108507.373555403,43524.7689151125,152032.142470516,0.5
3,115283.566240594,47423.3049448767,162706.871185471,0.75
3.2,121002.532182458,51560.4888743597,172563.021056817,0.75
3.4,126454.164462507,55891.7357245281,182345.900187035,0.75
3.6,131603.043724128,60400.8369386455,192003.880662774,0.75
3.8,136369.328221979,65099.9029779319,201469.231199911,0.75
4,140702.481259182,69984.4870010456,210686.968260228,0.5
4.2,145963.447776333,75060.4039341965,221023.851710529,0.5
4.4,150832.63198423,80267.1158388025,231099.747823032,0.5
4.6,155294.971903858,85585.0558214013,240880.027725259,0.5
4.8,159277.202850027,91013.3158418616,250290.518691889,0.5
5,162748.111272622,96541.144643686,259289.255916308,0.25
5.2,168180.815266078,102128.513139009,270309.328405087,0.25
5.4,173198.883312441,107715.418687222,280914.301999663,0.25
5.6,177799.062332787,113284.063536637,291083.125869423,0.25
5.8,181919.152898178,118816.457419818,300735.610317996,0.25
6,185541.377796938,124298.141947542,309839.51974448,0
6.2,192981.454214351,129610.171887951,322591.626102303,0
6.4,200091.337500023,134697.962139296,334789.299639319,0
6.6,206863.745700809,139553.849433276,346417.595134085,0
6.8,213245.839154135,144139.089742102,357384.928896238,0
7,219222.448709689,148440.989997879,367663.438707568,0
7.2,224724.434684297,152409.00740979,377133.442094086,0
7.4,229845.754916786,156107.710995879,385953.465912665,0
7.6,234609.884334693,159552.663068521,394162.547403214,0
7.8,238989.892010201,162723.763669287,401713.655679488,0
8,242997.291461843,165628.365261247,408625.65672309,0
8.2,246596.512469803,168240.160130473,414836.672600276,0
8.4,249886.905162864,170629.838625832,420516.743788696,0
8.6,252899.374413917,172819.245333607,425718.619747524,0
8.8,255624.033485761,174800.899235115,430424.932720876,0
9,258079.530973464,176587.952639218,434667.483612682,0
9.2,260250.638987362,178169.088664702,438419.727652064,0
9.4,262213.351573195,179599.132477694,441812.484050889,0
9.6,263992.727666181,180896.123684005,444888.851350186,0
9.8,265586.172326464,182058.058968044,447644.231294508,0
10,267009.060586486,183096.004612627,450105.065199113,0
10.2,268255.70155535,184005.721243395,452261.422798745,0
10.4,269375.325562641,184822.962945104,454198.288507744,0
10.6,270384.587801138,185559.814825151,455944.402626289,0
10.8,271283.21435149,186216.039362071,457499.253713561,0
11,272081.479970863,186799.092537427,458880.57250829,0
11.2,272777.204411528,187307.352989254,460084.557400782,0
11.4,273399.739384455,187762.210095871,461161.949480327,0
11.6,273959.112713142,188170.968338921,462130.081052063,0
11.8,274455.568624346,188533.794395372,462989.363019718,0
12,274895.362330036,188855.245084628,463750.607414663,0
12.2,275277.484613671,189134.574038958,464412.058652629,0
12.4,275618.710864756,189384.027661105,465002.738525862,0
12.6,275924.774456922,189607.790590945,465532.565047868,0
12.8,276195.932369049,189806.047133698,466001.979502746,0
13,276435.760158466,189981.407139896,466417.167298362,0
13.2,276643.805337529,190133.53713064,466777.342468169,0
13.4,276829.377805045,190269.239995276,467098.61780032,0
13.6,276995.66670704,190390.845849652,467386.512556692,0
13.8,277142.848858399,190498.482936061,467641.331794459,0
14,277272.912593573,190593.604057082,467866.516650655,0
14.2,277385.641827508,190676.050403909,468061.692231417,0
14.4,277485.597764191,190749.156515243,468234.754279434,0
14.6,277574.1224114,190813.903340814,468388.025752214,0
14.8,277652.514741652,190871.240475517,468523.75521717,0
15,277721.930112441,190922.012608129,468643.942720569,0
15.2,277783.329330371,190966.922215964,468750.251546336,0
15.4,277837.753133417,191006.730262964,468844.483396381,0
15.6,277885.938303646,191041.975495212,468927.913798859,0
15.8,277928.596899195,191073.178610444,469001.775509639,0
16,277966.361481454,191100.802197936,469067.16367939,0
16.2,277999.75779133,191125.230737288,469124.988528618,0
16.4,278029.354613757,191146.880200228,469176.234813984,0
16.6,278055.554431711,191166.044944463,469221.599376174,0
16.8,278078.745898436,191183.009222166,469261.755120602,0
17,278099.2740487,191198.025391074,469297.299439774,0
17.2,278117.425561589,191211.303129953,469328.728691542,0
17.4,278133.510383045,191223.069139098,469356.579522142,0
17.6,278147.74778218,191233.4837985,469381.23158068,0
17.8,278160.349398273,191242.701910093,469403.051308366,0
18,278171.503051126,191250.860855335,469422.363906462,0
18.2,278181.364768088,191258.074761653,469439.43952974,0
18.4,278190.103179393,191264.466976134,469454.570155527,0
18.6,278197.837565215,191270.124748751,469467.962313966,0
18.8,278204.683026998,191275.132273633,469479.815300631,0
19,278210.741691963,191279.564255176,469490.305947139,0
19.2,278216.098392324,191283.482746959,469499.581139283,0
19.4,278220.84479472,191286.954802194,469507.799596915,0
19.6,278225.045734556,191290.027847532,469515.073582087,0
19.8,278228.763767553,191292.747642278,469521.511409831,0
20,278232.054392309,191295.15478366,469527.209175969,0
20.2,278234.963706551,191297.282992225,469532.246698776,0
20.4,278237.541516585,191299.168701455,469536.71021804,0
20.6,278239.823048783,191300.83767962,469540.660728403,0
20.8,278241.842288468,191302.314787229,469544.157075697,0
21,278243.629385238,191303.62207898,469547.251464218,0
21.2,278245.20938099,191304.777873261,469549.987254251,0
21.4,278246.609330703,191305.801961081,469552.411291783,0
21.6,278247.848369064,191306.708339686,469554.55670875,0
21.8,278248.944955912,191307.510512686,469556.455468598,0
22,278249.915467121,191308.220459255,469558.135926376,0
22.2,278250.773504103,191308.84812902,469559.621633124,0
22.4,278251.533761191,191309.404271101,469560.938032292,0
22.6,278252.206630873,191309.896487762,469562.103118635,0
22.8,278252.802138895,191310.332112995,469563.13425189,0
23,278253.329179028,191310.717652738,469564.046831767,0
23.2,278253.795138165,191311.058510627,469564.853648792,0
23.4,278254.207996639,191311.36052441,469565.568521049,0
23.6,278254.57339845,191311.62782277,469566.201221219,0
23.8,278254.896788364,191311.864388648,469566.761177012,0
24,278255.182996343,191312.073755246,469567.256751589,0
24.2,278255.436034007,191312.258857139,469567.694891145,0
24.4,278255.660235208,191312.422864616,469568.083099824,0
24.6,278255.858665004,191312.568019822,469568.426684826,0
24.8,278256.034280237,191312.696485743,469568.730765979,0
25,278256.189703861,191312.810181118,469568.999884978,0
