time,S,R,T,dose_u1
21.4,215596.162118355,253942.72740036,469538.889518714,0
21.6,215597.816808227,253944.801062751,469542.617870977,0
21.8,215599.279808739,253946.634500276,469545.914309014,0
22,215600.573323252,253948.255537995,469548.828861247,0
22.2,215601.715786019,253949.68727757,469551.403063589,0
22.4,215602.727062537,253950.954614326,469553.681676863,0
22.6,215603.62120994,253952.0751646,469555.696374539,0
22.8,215604.411768714,253953.065897296,469557.477666009,0
23,215605.110738602,253953.941850478,469559.052589081,0
23.2,215605.728082208,253954.715509278,469560.443591486,0
23.4,215606.27453531,253955.400327775,469561.674863085,0
23.6,215606.757694636,253956.005826199,469562.763520835,0
23.8,215607.184877559,253956.541174701,469563.72605226,0
24,215607.562568722,253957.014499852,469564.577068574,0
24.2,215607.896151857,253957.432548566,469565.328700423,0
24.4,215608.191428432,253957.802591267,469565.994019699,0
24.6,215608.452503584,253958.129772526,469566.58227611,0
24.8,215608.683331448,253958.419047688,469567.102379135,0
25,215608.887416139,253958.674808126,469567.562224265,0
