time,S,R,T,dose_u1
0,22500,7500,30000,0
0.2,25224.3247196213,8470.56243079417,33694.8871504155,0
0.4,28223.0593268108,9546.10489528887,37769.1642220997,0
0.6,31537.105685786,10743.1389180466,42280.2446038325,0
0.8,35196.5737197488,12074.2839935126,47270.8577132614,0
1,39226.6986975126,13550.4706352105,52777.1693327231,0.25
1.2,43508.6938783239,15202.1351214133,58710.8289997372,0.25
1.4,48110.2882874996,17010.0253309989,65120.3136184985,0.25
1.6,53055.4417596278,18992.7946906971,72048.2364503248,0.25
1.8,58354.7585559519,21164.5189883753,79519.2775443272,0.25
2,64005.8497570083,23534.0625132604,87539.9122702686,0
2.2,70627.8486569559,26135.173581109,96763.022238065,0
2.4,77695.8770418016,28927.4889794123,106623.366021214,0
2.6,85219.81561583,31917.0294660029,117136.845081833,0
2.8,93209.3534676192,35110.0606632291,128319.414130848,0
3,101645.268293194,38500.5154854271,140145.783778621,0
3.2,110566.457196205,42109.0217969405,152675.478993146,0
3.4,119840.468568215,45879.083847935,165719.55241615,0
3.6,129404.254911488,49784.5246671287,179188.779578617,0
3.8,139234.440312703,53817.846435805,193052.286748508,0
4,149270.391253462,57954.4278704932,207224.819123956,0
4.2,159457.271833949,62174.5589201481,221631.830754097,0
4.4,169689.491060603,66430.7676234526,236120.258684055,0
4.6,179890.908183068,70690.5479538507,250581.456136918,0
4.8,189985.314392855,74920.8672514213,264906.181644276,0
5,199925.991570796,79099.1338329067,279025.125403702,0
5.2,209593.224846966,83176.8268819362,292770.051728902,0
5.4,218971.46390165,87143.4630805231,306114.926982173,0
5.6,228029.037136814,90983.680588343,319012.717725157,0
5.8,236691.635577092,94665.4755148903,331357.111091982,0
6,244920.445103658,98170.9038624062,343091.348966064,0
6.2,252614.861759259,101456.651457624,354071.513216882,0
6.4,259861.422157823,104556.638144102,364418.060301925,0
6.6,266674.264456827,107475.581355664,374149.845812491,0
6.8,273007.533763418,110193.287379059,383200.821142478,0
7,278862.970239078,112709.546518104,391572.516757182,0
7.2,284180.928607937,114998.252074967,399179.180682904,0
7.4,289082.526350882,117110.030712305,406192.557063187,0
7.6,293603.010028574,119059.421235061,412662.431263635,0
7.8,297722.619449149,120837.595817486,418560.215266636,0
8,301461.549827309,122452.822445893,423914.372273202,0
8.2,304792.042990209,123892.860277517,428684.903267727,0
8.4,307819.106245145,125202.513032041,433021.619277186,0
8.6,310576.601325975,126396.17668546,436972.778011435,0
8.8,313058.198511496,127470.983522444,440529.182033941,0
9,315284.668874586,128435.757675255,443720.426549841,0
9.2,317244.52930637,129285.423997328,446529.953303698,0
9.4,319010.884038168,130051.465930012,449062.349968179,0
9.6,320608.129850015,130744.376052828,451352.505902843,0
9.8,322034.913521485,131363.521931735,453398.435453219,0
10,323306.225429853,131915.350494674,455221.575924527,0
10.2,324417.784012242,132397.967932049,456815.751944291,0
10.4,325414.751803505,132830.915635574,458245.667439078,0
10.6,326312.477259845,133220.830643822,459533.307903667,0
10.8,327111.006488935,133567.718205067,460678.724694002,0
11,327819.795349824,133875.667539627,461695.462889451,0
11.2,328437.130677621,134143.923000958,462581.053678579,0
11.4,328989.32557165,134383.897798627,463373.223370277,0
11.6,329485.383315644,134599.495905934,464084.879221578,0
11.8,329925.589169538,134790.83671764,464716.425887178,0
12,330315.549088621,134960.351219406,465275.900308028,0
12.2,330654.413379717,135107.666666812,465762.080046529,0
12.4,330957.068422972,135239.248322441,466196.316745413,0
12.6,331228.602762561,135357.305849385,466585.908611946,0
12.8,331469.252660234,135461.940583354,466931.193243588,0
13,331682.186007851,135554.52821124,467236.714219091,0
13.2,331867.00228098,135634.893558928,467501.895839908,0
13.4,332031.063548394,135706.236122687,467737.299671082,0
13.6,332176.524966307,135769.49231948,467946.017285787,0
13.8,332305.478063212,135825.57105562,468131.049118832,0
14,332419.786626204,135875.282376904,468295.069003108,0
14.2,332521.001855648,135919.300505612,468440.302361259,0
14.4,332610.809516091,135958.358214177,468569.167730269,0
14.6,332690.402879631,135992.974233499,468683.377113129,0
14.8,332760.937546698,136023.650958566,468784.588505264,0
15,332823.441573524,136050.83536706,468874.276940584,0
15.2,332878.769925847,136074.899190667,468953.669116514,0
15.4,332927.850176782,136096.245748674,469024.095925455,0
15.6,332971.338510269,136115.160368186,469086.498878455,0
15.8,333009.869667165,136131.919064307,469141.788731472,0
16,333044.007820682,136146.767175647,469190.774996329,0
16.2,333074.221956046,136159.908650024,469234.13060607,0
16.4,333101.020422891,136171.56455919,469272.584982081,0
16.6,333124.76271783,136181.891244759,469306.653962589,0
16.8,333145.796373164,136191.039848768,469336.836221932,0
17,333164.430131912,136199.144646637,469363.574778549,0
17.2,333180.920585956,136206.317233639,469387.237819596,0
17.4,333195.54572632,136212.678513466,469408.224239786,0
17.6,333208.502107834,136218.313972598,469426.816080432,0
17.8,333219.979679406,136223.306225507,469443.285904913,0
18,333230.147143781,136227.728646927,469457.875790708,0
18.2,333239.144689615,136231.642210084,469470.7868997,0
18.4,333247.124155921,136235.112955863,469482.237111783,0
18.6,333254.192890458,136238.187574404,469492.380464862,0
18.8,333260.454614014,136240.911178642,469501.365792656,0
19,333266.001432516,136243.323829927,469509.325262442,0
19.2,333270.909878882,136245.458816232,469516.368695114,0
19.4,333275.262834081,136247.352186756,469522.615020837,0
19.6,333279.118890444,136249.029426407,469528.148316851,0
19.8,333282.534654932,136250.515156643,469533.049811575,0
20,333285.560391534,136251.831240095,469537.391631629,0
20.2,333288.237864173,136252.99584226,469541.233706433,0
20.4,333290.612297262,136254.028633842,469544.640931104,0
20.6,333292.715661049,136254.943520571,469547.65918162,0
20.8,333294.57884079,136255.753936278,469550.332777068,0
21,333296.229259765,136256.471808999,469552.701068764,0
21.2,333297.689703279,136257.10704944,469554.796752718,0
21.4,333298.984843506,136257.670389035,469556.655232541,0
21.6,333300.132121533,136258.169413984,469558.301535517,0
21.8,333301.148386029,136258.611452818,469559.759838847,0
22,333302.048596719,136259.003012455,469561.051609174,0
22.2,333302.845183122,136259.349499269,469562.194682391,0
22.4,333303.551603725,136259.656767203,469563.208370927,0
22.6,333304.177372414,136259.928954445,469564.106326859,0
22.8,333304.731679795,136260.170058574,469564.901738369,0
23,333305.222685977,136260.383628938,469565.606314915,0
23.2,333305.657170869,136260.572614552,469566.229785422,0
23.4,333306.042475561,136260.740208526,469566.782684088,0
23.6,333306.383789491,136260.888668077,469567.272457568,0
23.8,333306.686125704,136261.020173701,469567.706299405,0
24,333306.953935126,136261.136661391,469568.090596517,0
24.2,333307.190915847,136261.239739684,469568.430655531,0
24.4,333307.401072028,136261.331150247,469568.732222275,0
24.6,333307.587234211,136261.412124267,469568.999358478,0
24.8,333307.752136714,136261.483851074,469569.235987787,0
25,333307.898207243,136261.547386634,469569.445593877,0
