time,S,R,T,dose_u1
0,25500,4500,30000,0
0.2,28587.6684065887,5082.35635285723,33670.0247594459,0
0.4,31986.5749125024,5727.74681979052,37714.3217322929,0
0.6,35743.2214540497,6446.10744924477,42189.3289032944,0
0.8,39891.9132587784,7245.046310665,47136.9595694434,0
1,44461.4922376894,8131.17101781125,52592.6632555007,0.25
1.2,49317.9172828809,9122.86574888819,58440.7830317691,0.25
1.4,54538.428977702,10208.6848321499,64747.1138098518,0.25
1.6,60151.0906496371,11400.0242526254,71551.1149022625,0.25
1.8,66168.9191296679,12705.5553083718,78874.4744380398,0.25
2,72590.4384780128,14130.8863351678,86721.3248131806,0.5
2.2,78935.9950058114,15699.0764495225,94635.0714553339,0.5
2.4,85511.243096448,17389.8003218741,102901.043418322,0.5
2.6,92291.7902676395,19211.098317695,111502.888585335,0.5
2.8,99246.6379819212,21171.7305811645,120418.368563086,0.5
3,106330.293641706,23274.3310179049,129604.624659611,0.75
3.2,112608.470444646,25546.5849576565,138155.055402303,0.75
3.4,118772.055529773,27961.7748941788,146733.830423952,0.75
3.6,124770.481683057,30519.4710940953,155289.952777152,0.75
3.8,130537.940702387,33232.2652008882,163770.205903275,0.75
4,136019.694072746,36102.4777250138,172122.17179776,0.5
4.2,142557.417689942,39149.8900200599,181707.307710001,0.5
4.4,148844.618125298,42332.5953271785,191177.213452476,0.5
4.6,154847.494381051,45639.2142987855,200486.708679836,0.5
4.8,160490.755753316,49078.2256729071,209568.981426223,0.5
5,165726.638102847,52646.7519257548,218373.390028601,0.25
5.2,173101.197721428,56336.5964912465,229437.794212674,0.25
5.4,180167.370527143,60096.7374391848,240264.107966327,0.25
5.6,186897.036759963,63911.2961662519,250808.332926215,0.25
5.8,193214.428926808,67773.8268471427,260988.25577395,0.25
6,199078.137373657,71673.0347829224,270751.172156579,0
6.2,209151.245559932,75539.7884236125,284691.033983545,0
6.4,218962.536246391,79316.8473123957,298279.383558787,0
6.6,228473.591304104,82987.553892723,311461.145196827,0
6.8,237606.196841548,86521.3101120902,324127.506953638,0
7,246315.103141021,89899.23398743,336214.337128451,0
7.2,254493.189630667,93079.4016786238,347572.59130929,0
7.4,262220.13006318,96089.7684920732,358309.898555253,0
7.6,269505.794446778,98932.8507296397,368438.645176418,0
7.8,276299.32749875,101588.272983799,377887.60048255,0
8,282598.502821085,104054.20581625,386652.708637335,0
8.2,288337.17745446,106304.291891398,394641.469345858,0
8.4,293638.588906738,108385.306636476,402023.895543215,0
8.6,298537.716709453,110310.312993206,408848.029702659,0
8.8,303011.747384912,112070.03394874,415081.781333651,0
9,307080.276719831,113671.711296037,420751.988015869,0
9.2,310711.781710176,115102.678996233,425814.460706408,0
9.4,314017.319281488,116406.066750923,430423.386032411,0
9.6,317032.439472172,117595.62373951,434628.063211682,0
9.8,319749.535260864,118668.214698558,438417.749959422,0
10,322190.326810277,119632.231698133,441822.558508409,0
10.2,324341.624577297,120482.360679621,444823.985256918,0
10.4,326282.319992732,121249.553072948,447531.87306568,0
10.6,328038.663263337,121944.091975704,449982.755239041,0
