time,S,R,T,dose_u1
0,34000,6000,40000,0
0.2,38011.6085818867,6756.55838908798,44768.1669709747,0
0.4,42403.233529241,7590.228795122,49993.462324363,0
0.6,47225.1155516073,8511.8397533828,55736.9553049901,0
0.8,52513.1626271957,9529.48330459159,62042.6459317873,0
1,58293.0095769078,10649.2487406083,68942.2583175161,0.25
1.2,64370.0423271522,11891.1104715248,76261.152798677,0.25
1.4,70844.1526901314,13239.0616975962,84083.2143877276,0.25
1.6,77729.4620197451,14702.4137584161,92431.8757781612,0.25
1.8,85027.9539835192,16288.6468620751,101316.600845594,0.25
2,92720.645171828,18000.6066927002,110721.251864528,0.5
2.2,100169.736095862,19860.5013267785,120030.237422641,0.5
2.4,107782.291055374,21843.4611460341,129625.752201408,0.5
2.6,115509.345120964,23950.3695561102,139459.714677075,0.5
2.8,123301.484611929,26188.290715753,149489.775327682,0.5
3,131096.292815841,28555.9512625024,159652.244078344,0.75
3.2,137726.941864898,31078.0760326048,168805.017897503,0.75
3.4,144090.821928239,33728.5923261378,177819.414254377,0.75
3.6,150149.742576997,36499.3949522021,186649.137529199,0.75
3.8,155821.04744746,39401.836892839,195222.884340299,0.75
4,161051.682338445,42436.6536491438,203488.335987589,0.5
4.2,167411.745114137,45613.7097875945,213025.454901732,0.5
4.4,173379.797391441,48893.7114034393,222273.508794881,0.5
4.6,178936.911595745,52266.1674650886,231203.079060834,0.5
4.8,184005.429934769,55736.0055431299,239741.435477899,0.5
5,188549.899467342,59300.2881169285,247850.187584271,0.25
5.2,195443.853562896,62939.5090434942,258383.362606391,0.25
5.4,201915.794739834,66608.5750065996,268524.369746434,0.25
5.6,207955.650226434,70295.7198168406,278251.370043274,0.25
5.8,213492.488853953,73993.5355995099,287486.024453463,0.25
6,218501.028188109,77693.9994961467,296195.027684256,0
6.2,228059.490144307,81316.8285691362,309376.318713443,0
6.4,237258.756206974,84812.1525129041,322070.908719878,0
6.6,246079.053295356,88170.7492243777,334249.802519734,0
6.8,254449.788305105,91365.2120218755,345815.000326981,0
7,262342.589401714,94383.4582896538,356726.047691367,0
7.2,269663.645273871,97189.1338309619,366852.779104833,0
7.4,276517.309159911,99819.8227928416,376337.131952752,0
7.6,282926.279083744,102283.185186646,385209.46427039,0
7.8,288851.050872176,104563.5829792,393414.633851375,0
8,294300.402480733,106663.645057545,400964.047538278,0
8.2,299222.571019469,108563.03580203,407785.606821499,0
8.4,303741.467286615,110308.449928747,414049.917215362,0
8.6,307894.540034021,111913.870725016,419808.410759037,0
8.8,311665.951801578,113372.943757683,425038.895559261,0
9,315077.783279308,114693.879780258,429771.663059566,0
9.2,318106.810687962,115867.500946975,433974.311634937,0
9.4,320853.399475146,116932.263246659,437785.662721805,0
9.6,323350.283125616,117900.673968358,441250.957093974,0
9.8,325592.737094844,118770.808362681,444363.545457525,0
10,327600.930060412,119550.369554765,447151.299615177,0
10.2,329365.356554608,120235.596376916,449600.952931523,0
10.4,330953.51388533,120852.554145604,451806.068030934,0
10.6,332388.024729476,121409.96936802,453797.994097496,0
10.8,333668.030773299,121907.476511137,455575.507284437,0
11,334807.44138,122350.441089244,457157.882469244,0
11.2,335802.71566962,122737.461707544,458540.177377163,0
11.4,336694.800600035,123084.414074194,459779.214674228,0
11.6,337497.637947587,123396.700823976,460894.338771563,0
11.8,338211.380194232,123674.370978194,461885.751172425,0
12,338844.615038324,123920.752611765,462765.36765009,0
12.2,339395.900838485,124135.276937854,463531.177776339,0
12.4,339888.872294664,124327.126622618,464215.998917282,0
12.6,340331.622681802,124499.445304195,464831.067985997,0
12.8,340724.437583468,124652.340958247,465376.778541715,0
13,341072.354552076,124787.770407539,465860.124959615,0
13.2,341374.638520442,124905.445181097,466280.083701539,0
13.4,341644.598607626,125010.541951646,466655.140559272,0
13.6,341886.785505445,125104.830516126,466991.616021571,0
13.8,342101.417235184,125188.394798186,467289.812033371,0
14,342291.325859625,125262.336244131,467553.662103756,0
14.2,342456.159035694,125326.516965675,467782.676001369,0
14.4,342602.485296548,125383.493282326,467985.978578874,0
14.6,342732.2279098,125434.013549282,468166.241459083,0
14.8,342847.252662306,125478.803849014,468326.056511319,0
15,342949.221627484,125518.511062053,468467.732689537,0
15.2,343039.517886573,125553.673508344,468593.191394917,0
15.4,343119.644395031,125584.876208073,468704.520603104,0
15.6,343190.664726884,125612.533178733,468803.197905617,0
15.8,343253.608793782,125637.045361954,468890.654155736,0
16,343309.392741772,125658.769432993,468968.162174765,0
16.2,343358.778420893,125678.00200339,469036.780424283,0
16.4,343402.592512908,125695.064938466,469097.657451374,0
16.6,343441.419715981,125710.18589568,469151.605611662,0
16.8,343475.825663083,125723.585117607,469199.41078069,0
17,343506.313113555,125735.45837213,469241.771485686,0
17.2,343533.299999064,125745.968398447,469279.268397511,0
17.4,343557.239459039,125755.291649186,469312.531108225,0
17.6,343578.451899173,125763.552892666,469342.004791839,0
17.8,343597.247110948,125770.872766434,469368.119877382,0
18,343613.900333371,125777.358454758,469391.25878813,0
18.2,343628.640320074,125783.099040078,469411.739360153,0
18.4,343641.714989099,125788.191069075,469429.906058174,0
18.6,343653.299610668,125792.702797875,469446.002408543,0
18.8,343663.563599045,125796.700202833,469460.263801878,0
19,343672.65743799,125800.241888638,469472.899326628,0
19.2,343680.706182223,125803.376557032,469484.082739256,0
19.4,343687.845331524,125806.156977854,469494.002309377,0
19.6,343694.170671714,125808.620454703,469502.791126417,0
19.8,343699.774773497,125810.803039279,469510.577812777,0
20,343704.739853224,125812.736750949,469517.476604174,0
20.2,343709.134230085,125814.448196852,469523.582426938,0
20.4,343713.031920103,125815.966202878,469528.998122981,0
20.6,343716.485243307,125817.31114537,469533.796388678,0
20.8,343719.544759156,125818.502715072,469538.047474228,0
21,343722.255368751,125819.558399091,469541.813767842,0
21.2,343724.654382272,125820.492728206,469545.147110478,0
21.4,343726.782218214,125821.321443783,469548.103661997,0
21.6,343728.66744664,125822.055672725,469550.723119365,0
21.8,343730.337674915,125822.70616702,469553.043841934,0
22,343731.817419803,125823.282475002,469555.099894805,0
22.2,343733.127052933,125823.792530642,469556.919583575,0
22.4,343734.288642258,125824.244928572,469558.53357083,0
22.6,343735.317786428,125824.645743882,469559.96353031,0
22.8,343736.229558088,125825.000846806,469561.230404895,0
23,343737.03734225,125825.315450315,469562.352792565,0
23.2,343737.752260769,125825.593885964,469563.346146733,0
23.4,343738.386361357,125825.840845898,469564.227207256,0
