time,S,R,T,dose_u1
0,28500,1500,30000,0
0.2,31951.0357127051,1694.12508229611,33645.1607950012,0
0.4,35750.1943137253,1909.27690365319,37659.4712173785,0
0.6,39949.6123774179,2148.77719713243,42098.3895745503,0
0.8,44587.8331754938,2415.17412408967,47003.0072995835,0
1,49697.3626572271,2710.68668586313,52408.0493430902,0.25
1.2,55129.043474058,3041.4837925381,58170.5272665961,0.25
1.4,60969.7435971702,3403.78559492139,64373.5291920916,0.25
1.6,67251.8473757902,3801.45894987304,71053.3063256633,0.25
1.8,73991.0260541948,4237.470020916,78228.4960751108,0.25
2,81187.0177409123,4713.78560040731,85900.8033413196,0.5
2.2,88306.7527414106,5238.32027406552,93545.0730154762,0.5
2.4,95693.5881492799,5804.44171596587,101498.029865246,0.5
2.6,103323.844747727,6415.15921519113,109739.003962918,0.5
2.8,111166.691308499,7073.71339823572,118240.404706735,0.5
3,119175.360085124,7781.37330416254,126956.733389286,0.75
3.2,126313.889586067,8548.2690834659,134862.158669533,0.75
3.4,133357.096865779,9365.77220330983,142722.869069089,0.75
3.6,140251.982555235,10234.8645235051,150486.84707874,0.75
3.8,146933.841028318,11160.7064138477,158094.547442166,0.75
4,153347.602562283,12145.1675107115,165492.770072994,0.5
4.2,161022.203540512,13197.1609809191,174219.364521431,0.5
4.4,168476.904394241,14302.177548555,182779.081942796,0.5
4.6,175674.634705605,15457.1170688918,191131.751774496,0.5
4.8,182541.21477978,16666.9945746363,199208.209354416,0.5
5,189027.365803662,17932.4940627501,206959.859866412,0.25
5.2,198055.464228669,19253.6330750869,217309.097303756,0.25
5.4,206816.730402567,20610.822591449,227427.552994016,0.25
5.6,215274.820834249,21998.8256233667,237273.646457615,0.25
5.8,223350.733590854,23417.5453147136,246768.278905567,0.25
6,230996.023216292,24864.1515287225,255860.174745015,0
6.2,243629.968245744,26314.3703540069,269944.338599751,0
6.4,256033.252230051,27742.5354399105,283775.787669961,0
6.6,268146.705623162,29141.1460349353,297287.851658097,0
6.8,279872.8704905,30498.853419692,310371.723910192,0
7,291145.61889235,31807.5066572199,322953.12554957,0
7.2,301826.787405171,33050.9763383921,334877.763743563,0
7.4,311989.541468088,34236.5485423508,346226.090010439,0
7.6,321633.779582641,35363.6688382954,356997.448420937,0
7.8,330688.628056426,36423.8550540358,367112.483110462,0
8,339140.599315078,37415.1337755103,376555.733090588,0
8.2,346896.786553325,38326.4318485963,385223.218401921,0
8.4,354101.47553605,39174.0238647785,393275.499400829,0
8.6,360792.848070005,39962.1075300925,400754.955600097,0
8.8,366935.98855548,40686.4373314143,407622.425886895,0
9,372550.62759853,41349.1328610259,413899.760459556,0
9.2,377589.54772865,41944.5103315145,419534.058060165,0
9.4,382194.85482089,42489.0677630948,424683.922583984,0
9.6,386411.098540289,42987.9481234572,429399.046663746,0
9.8,390225.420088656,43439.5686437928,433664.988732449,0
10,393664.61120395,43847.0161815011,437511.627385452,0
10.2,396708.042979324,44207.798392342,440915.841371666,0
10.4,399461.749079946,44534.376905639,443996.125985585,0
10.6,401960.686565411,44830.8519725796,446791.538537991,0
10.8,404201.295648526,45096.7780948423,449298.073743368,0
11,406204.897265135,45334.655469048,451539.552734183,0
11.2,407963.427868578,45543.5084990465,453506.936367625,0
11.4,409545.188116123,45731.4129061386,455276.601022261,0
11.6,410973.234432705,45901.0924923541,456874.326925059,0
11.8,412247.034317506,46052.4761248449,458299.510442351,0
12,413380.734310173,46187.2350567133,459567.969366887,0
12.2,414371.042259378,46304.9718866583,460676.014146036,0
12.4,415258.820005514,46410.5331696284,461669.353175143,0
12.6,416057.989158661,46505.5694490993,462563.558607761,0
12.8,416768.754687416,46590.1025864235,463358.85727384,0
13,417399.759098328,46665.1572901209,464064.916388449,0
13.2,417949.399554034,46730.5410443348,464679.940598369,0
13.4,418441.212496727,46789.0501112049,465230.262607932,0
13.6,418883.218907807,46841.6372360224,465724.85614383,0
13.8,419275.691731742,46888.3341145796,466164.025846322,0
14,419623.611187597,46929.7323280463,466553.343515644,0
14.2,419926.220667562,46965.7412752926,466891.961942855,0
14.4,420195.301826797,46997.7618679366,467193.063694733,0
14.6,420434.277825515,47026.201025318,467460.478850833,0
14.8,420646.482777747,47051.4551595355,467697.937937283,0
15,420834.895240178,47073.8784702084,467908.773710386,0
15.2,421001.99678913,47093.7660770392,468095.762866169,0
15.4,421150.497373008,47111.4402955503,468261.937668558,0
15.6,421282.314345891,47127.1291921124,468409.443538003,0
15.8,421399.310096779,47141.0543186615,468540.364415441,0
16,421503.144844631,47153.4131954939,468656.558040125,0
16.2,421595.200422233,47164.3702284835,468759.570650717,0
16.4,421676.982525129,47174.1045713728,468851.087096502,0
16.6,421749.555661808,47182.7428898916,468932.2985517,0
