40000,40000,40000
177277.2647,150392.6074,177561.5301
170528.0326,174418.046,181319.3061
221688.0147,240166.1113,246087.7546
215816.7868,261960.4493,225171.929
269956.5304,284760.0421,282275.7699
226780.5634,212210.5304,232617.1578
337867.7785,316755.0635,329951.4075
186678.2461,187791.5866,206734.3133
268708.7231,276607.9435,227410.1481
97431.11044,94691.39831,134107.6142
