0,20000,20000,20000
1,32884.9989891708,32884.9989891708,32884.9989891708
2,52821.3249181778,52821.3249181778,52821.3249181778
3,82047.2301881275,82047.2301881275,82047.2301881275
4,121984.526756117,121984.526756117,121984.526756117
5,172229.21470652,172229.21470652,172229.21470652
6,230056.63560168,230056.63560168,230056.63560168
7,290896.654249528,290896.654249528,290896.654249528
8,349575.467522992,349575.467522992,349575.467522992
9,401729.951687371,401729.951687371,401729.951687371
10,444757.923817343,444757.923817343,444757.923817343
