0,30000,30000,30000
1,52353.0395543015,52353.0395543015,52353.0395543015
2,83911.7004676631,83911.7004676631,83911.7004676631
3,121590.346457971,121590.346457971,121590.346457971
4,157471.676313086,157471.676313086,157471.676313086
5,181799.580373616,181799.580373616,181799.580373616
6,188195.499280053,188195.499280053,188195.499280053
7,176334.796254276,176334.796254276,176334.796254276
8,150756.273122963,150756.273122963,150756.273122963
9,118149.716602583,118149.716602583,118149.716602583
10,85071.6451501567,85071.6451501567,85071.6451501567
