0,10000,10000,10000
1,16554.5746359744,16554.5746359744,16554.5746359744
2,26873.0504746913,26873.0504746913,26873.0504746913
3,42443.6079794898,42443.6079794898,42443.6079794898
4,64775.5309766066,64775.5309766066,64775.5309766066
5,95112.1730197766,95112.1730197766,95112.1730197766
6,134138.327760878,134138.327760878,134138.327760878
7,181612.426157753,181612.426157753,181612.426157753
8,235910.702778764,235910.702778764,235910.702778764
9,293792.851907501,293792.851907501,293792.851907501
10,350833.612930159,350833.612930159,350833.612930159
