0,10000,10000,10000
1,17363.8894655176,17363.8894655176,17363.8894655176
2,27674.908810168,27674.908810168,27674.908810168
3,39733.1352668158,39733.1352668158,39733.1352668158
4,50443.3082473203,50443.3082473203,50443.3082473203
5,55932.9148942976,55932.9148942976,55932.9148942976
6,54079.6713240299,54079.6713240299,54079.6713240299
7,46011.3930360622,46011.3930360622,46011.3930360622
8,34986.9918886211,34986.9918886211,34986.9918886211
9,24181.5348925234,24181.5348925234,24181.5348925234
10,15418.1282928514,15418.1282928514,15418.1282928514
