0,30000,30000,30000
1,53121.0154695584,53121.0154695584,53121.0154695584
2,89240.8130440244,89240.8130440244,89240.8130440244
3,138874.626626531,138874.626626531,138874.626626531
4,196339.044252847,196339.044252847,196339.044252847
5,251084.769012945,251084.769012945,251084.769012945
6,294392.962326492,294392.962326492,294392.962326492
7,323897.30231222,323897.30231222,323897.30231222
8,342011.621003493,342011.621003493,342011.621003493
9,352432.677684979,352432.677684979,352432.677684979
10,358204.461288448,358204.461288448,358204.461288448
