0,20000,20000,20000
1,35799.4482082954,35799.4482082954,35799.4482082954
2,61489.5966202117,61489.5966202117,61489.5966202117
3,99317.7122094363,99317.7122094363,99317.7122094363
4,147812.525549251,147812.525549251,147812.525549251
5,200257.886394681,200257.886394681,200257.886394681
6,247665.91634364,247665.91634364,247665.91634364
7,284143.518660119,284143.518660119,284143.518660119
8,308912.257874471,308912.257874471,308912.257874471
9,324344.617694682,324344.617694682,324344.617694682
10,333452.139929662,333452.139929662,333452.139929662
